,Rating,Review
10,1 star: Bad,"<p class=""review-content__text"">
                Mm HP are easy to buy from, BUT after spending £1300 and having sent two questions about the hardware, they just don’t reply !<br/><br/>The pc I bought is great but next time I buy I’ll try and find a company ( there are loads ) who can actually be bothered to offer a decent after sales service !!
            </p>"
11,5 stars: Excellent,"<p class=""review-content__text"">
                just purchased a HP all in one series and was having nightmare about connecting wirelessly to my laptop.I need not have worried it was done in seconds.HP makes it simple.  well done HP
            </p>"
12,3 stars: Average,"<p class=""review-content__text"">
                initially my new £2000 PC arrived with a module floating around loose inside the PC. Took me over 2 hours of online chatting and various phone calls ( once I eventually got a phone number ) but once I got through to them I did finally speak to a girl who was absoloutly brilliant and have the PC collected and swapped out for a new one, so mixed feelings but generally they came good in the end
            </p>"
13,3 stars: Average,"<p class=""review-content__text"">
                Tracie Ann Jones from Alma just loves your products.Thinkin bout buying a computer soon.
            </p>"
14,1 star: Bad,"<p class=""review-content__text"">
                Total nightmare dealing with HP. Back and forth for months now with emails and calls. Thought it was nearly over when I sent proof of purchase, but NO got call today to tell me to convert it to pdf and resend. Sick to death. Sent them videos and pictures after my laptop went on fire. It was 10 months old. Will never buy their products again. First and last time, lesson learned.
            </p>"
15,1 star: Bad,"<p class=""review-content__text"">
                Very frustrating how bad this laptop is ( HP Laptop 15-da0xxx ) Do not buy it, you will regret it. This laptop is not worth £700 I have had laptops that cost £200 that are better than this, the battery life is shocking but more importantly it crashes all the time becomes very slow and also if you force shutdown by holding the power button you will have to wait over 30 mins for the thing to boot up, very disappointing product - I wish i spent a little extra and bought something else - I'm certainly never buying anything from this company again. I see you have terrible reviews here also and i know why, you deserve it.
            </p>"
16,1 star: Bad,"<p class=""review-content__text"">
                Review of HP2630 colour printer and scanner.<br/>As a retired professional computer maintenance technician and a qualified and experienced electronics engineer, I have worked in many areas of electronics and with lots of different I.T. equipment. I have seen many HP products over the years, but I am sad to report that over the past ten years or so, the quality of all HP products have steadily declined to the point where HP now produce sheer rubbish: their 2630 printer is a typical example.<br/>The driver S/W is totally overblown; the printer will not network over Ethernet; it frequently paper jams; user controls are confusing; ink is expensive; casework is cheap and 'plasticy' and mine recently poured out smoke! So it went into the bin; 2 months from new! Total waste of money.<br/>Whatever you do AVOID HP PRODUCTS AT ALL COSTS - utter rubbish. Rating starts? NONE.
            </p>"
17,1 star: Bad,"<p class=""review-content__text"">
                Abysmal product and customer service (instant ink printer).... spent hours trying to sort with the technical dept... still not fixed and to top it all HP don’t have a procedure for making formal complaints... so how do they learn from their customer experience? I guess they don’t care so long as they are raking in the money ....I will never buy HP products again.
            </p>"
18,1 star: Bad,"<p class=""review-content__text"">
                had the free 3 year warranty as part of the purchase price of an HP 6960 printer. 2 years on the print quality has deteriorated, wont print greens or blue. Red and Black are fine.<br/>Rang the helpline, he remote accessed my computer and said printers fine and its computer software issues. Wanted to charge me 39.99 to fix the 'Errors'. Refused and logged him off.<br/>When I went on other blogs they recommend a photocopy to see if its the printer hardware. Low and behold did a photocopy and its still rubbish. He never thought to ask me to do that just wanted my 39.99. Avoid HP warranty. Not worth a light. <br/>And for the record, signed up to their Instant Ink package so only ever used their cartridges.
            </p>"
19,1 star: Bad,"<p class=""review-content__text"">
                Don't Buy HP Laptop or Printer<br/><br/>If you are thinking of buying an HP Laptop of Printer ... DON'T<br/><br/>I have been using PC's for more than 20 years now and the I can honestly say that the HP Laptop I bought 16 months ago is by far the worse piece of hardware I've ever owned.<br/><br/>Added to this the Printer Deskjet I bought thinking it would be compatable with the Laptop, is also a piece of junk !! I've tried everything to get the printer to work in tandum with the Laptop, but it's impossible. I've given up and I'm off to buy another brand<br/><br/>I SWEAR I WILL NEVER PURCHASE ANYTHING FROM HP FOR THE REST OF MY LIFE !!!
            </p>"
20,2 stars: Poor,"<p class=""review-content__text"">
                I was considering just giving HP the minimum 1 star....but the phone advisers at their Indian callcentre were so helpful &amp; polite during the 5 or 6 times I had to speak to them, that I've given (specifically) them an extra star. On that subject, I very much doubt that the Indian advisers' real names were ""David"" and ""Kevin"" like they said, but these were in fact pseudonyms given to them by HP in order to try and make UK customers think they were dealing with a Western callcentre/callcentre staff. I can't prove that this is the case, though I'm guessing it's highly probable. If so, it's a really sad state of affairs - patronising, belittling &amp; underhand from the Company, both towards their Indian callcentre staff, and the customers.<br/><br/>Anyway, re my laptop (£469), after 7 months the fan had to be replaced. Then after 10 months, the keyboard had to be replaced (due to a sticky spacebar). First time around, when my laptop was sent away via courier for repair, it was returned to me a week later untouched - baffling! But eventually the repairs were done well - the repair guy, that they sent out to fix my poorly laptop, was top-drawer. <br/><br/>After the 12 months (i.e. the end of the standard 1-year purchase warranty), I bought a new 3-year warranty, only to find out later that the original 1-year warranty was included in the 3-year term. This info was not stated on their website when I purchased the new warranty. In effect then it's a 2-year extended warranty, not a new 3-year one.<br/>Their sales guy on the phone also only quoted me a more expensive (engineer call-out) policy, without mentioning that there was also a cheaper (pick-up &amp; return) one available covering the same 3-year period. Fortunately, by sheer luck, I saw the cheaper one online &amp; was able to buy it.<br/><br/>There's no email address available to contact HP. Nor any details of how to complain on their website...which is quite arrogant IMHO. Having dealt with various departments, I get the impression that there's not much communication between them all, often resulting in duplication, confusion &amp; efficiency issues. Some of the emails I sent either just got forwarded to another team, or ignored.<br/><br/>In short then, whilst the performance of the spec of my HP laptop is very decent, I don't think my next laptop purchase will be another HP. At time of purchase, I went for the ""best value"" machine with the spec I wanted; next time I'll probably choose to spend a few more quid on my spec in order to try and get better reliability, transparency &amp; customer service from another maker.
            </p>"
21,1 star: Bad,"<p class=""review-content__text"">
                Very disappointed with the total lack of customer service. The Tech Support don't answer the phone and the 'virtual assistant' can't fix anything either. I have e-mailed head office and various other places, written to the UK address that distributes the cartridges all without any reply.<br/>I bought an ink catridge directly from HP which printed 4 pages and then ran out - so that was a waste of over £20.00.<br/>This company's customer care is non-existant IMO
            </p>"
22,1 star: Bad,"<p class=""review-content__text"">
                Why someone should buy HP Products? ¿Well known brand, reliability, trust, credibility..? NO, for sure.<br/>I bought an HP laptop because I thought I could trust the quality of the products of this company but the camera doesn't work since the beginning (I just need it to have video calls, nothing professional).  <br/>I contacted  HP customer service and the technical department changed the camera confirming it was not right. But when it came back it worked the same. I contacted CS several times, but they just said the (more or less) 600 Euros laptop I have bought was not good enough to have a good camera, and that one is the standard HP camera included.   <br/> As I could not believe the answer, I looked for the camera description on the HP website but there is no description, just says HP camera. What is not enough information to offer to a customer to know the product.<br/> I asked to do a formal complaint and the first answer  I received was that my complaint has not validity to be taken into consideration... Finally, after a long time speaking with the agent, he offered me to escalate the situation an call me back if It was accepted. As it is a really surprising method for a CS, and I insisted to have the right to have a proper answer, not just silence, at the end they did. The answer was to give me the information about the camera...Really? Now? Quite useless, don,t you think?  I just want  and I had paid for a camera working
            </p>"
23,1 star: Bad,"<p class=""review-content__text"">
                Impossible to telephone just a load of WhatsApp or messenger and automated services and not a human being anywhere.  Printer is a piece of crap that has never worked properly and now 6 days before the warranty runs out and I can't get through.  Also don't bother with the instant ink scam.
            </p>"
24,5 stars: Excellent,"<p class=""review-content__text"">
                I see there is some bad feedback on here, however, I cannot say anything but good. <br/>We bought a new HP Spectre and had some problems with some of the accessories, updates etc. The SC staff, went out of their way to help us, whoever we spoke with was lovely, helpful and endlessly patient. The support was provided via phone and they did an excellent job, Ben and Adriana, thank you.
            </p>"
25,1 star: Bad,"<p class=""review-content__text"">
                I purchased a HP Officejet Pro 6960 from Currys/PC World and with it HP were offering a free 3 year warranty if you supplied them with the serial number of the machine - which I duly did. They responded by saying they didn't recognise the serial number so couldn't offer a warranty.  After a great of toing and froing they asked that I supplied them with a photograph of the serial number?????? This I duly did and I've heard nothing from them since.  I've been a lifelong user of HP products - but not anymore.  Like a great many large concerns once they have your money then it's thank you and goodbye.  Extremely disappointed.
            </p>"
26,1 star: Bad,"<p class=""review-content__text"">
                I recently bought a HP printer from John Lewis with a £20 cash back deal. HP have been incredibly constructive and claim to have sent a bank transfer when in fact they haven’t. <br/><br/>It will be hard to find a more truculent, sneaky and underhand business than HP.
            </p>"
27,4 stars: Great,"<p class=""review-content__text"">
                Having read all the bad reviews I wanted to write a positive one. I bought a 250 G4 laptop three years ago and to date have not had a single problem with it. I now want to get a new one with increased storage capacity and will probably buy an HP. However given the reviews I will ensure I buy it from a positively reviewed seller.
            </p>"
28,1 star: Bad,"<p class=""review-content__text"">
                HP-branded corporations play key roles in Israel’s oppression of Palestinians. They are complicit in Israel’s occupation, settler-colonialism and apartheid regime. They provide computer hardware to the Israeli army and maintain data centers through their servers for the Israeli police. They provide the Itanium servers to operate the Aviv System, the computerized database of Israel’s Population and Immigration Authority. This forms the backbone of Israel’s racial segregation and apartheid.
            </p>"
29,1 star: Bad,"<p class=""review-content__text"">
                Envy laptop doesn't work, they can't repair it, absolutely awful to deal with (systems not people) - left with a laptop that just doesn't work.<br/><br/>Despite several rounds of trying to fix - both on countless calls and being sent away to them - but still no resolution and no prospect of replacement as we are now out of warranty despite the issue occurring from purchase. <br/><br/>If you're thinking HP and you're a small business - think twice
            </p>"
30,1 star: Bad,"<p class=""review-content__text"">
                Still waiting for H.P <br/>Still waiting for H.P. to contact me regarding the collection of the faulty Envy desktop they supplied me.Looks like I am stuck with a 9 kilo paperweight that cost over a grand.Beware potential customers H.P. don't care about individual domestic clients.Hard to believe that a multi billion dollar could be so useless.<br/>The system they supplied me has a 3rd party chipset (H310) and Geforce graphics card.The graphics card does not even support any resolution above HD,according to the Geforce specs it should at least support UHD.The specs H.P provide on their website are suspect to say the least.<br/>Best to stick with Dell (great service) or contact a smaller company such as Ginger6 (in the UK) you will then get exactly what you have ordered, and the respect you deserve. I obviously did not check Trustpilot before I ordered this rubbish, the other reviews speak volumes. I trusted H.P.because of their long standing reputation and the quality of the previous systems I have purchased from them but be warned best to avoid them at all costs.
            </p>"
31,5 stars: Excellent,"<p class=""review-content__text"">
                Had a problem with new printer not loading paper correctly, so rang customer services and I have to say if all customer service teams were like this, we would all be much happier customers.<br/><br/>They tried very hard to help me resolve the issue, even contacting me several times in the following days to see if problem was resolved.<br/><br/>They decided that the machine was faulty nd immediately offered a replacement and arranged for it to be sent.<br/><br/>Very freindly, very polite. <br/><br/>Thank you so much.
            </p>"
32,1 star: Bad,"<p class=""review-content__text"">
                HP Desk Jet 3632...if you want to waste ink and paper buy this awful printer. It prints the 'better quality print page' every time I switch it on'. The ink doesn't last long either. Glad I don't have to print much anymore.   Also found the cable needed for connecting to my laptop missing, had to buy it separately.  Apparently if you buy the 'wireless' version the cable is in that box!
            </p>"
33,1 star: Bad,"<p class=""review-content__text"">
                I am sick and tired of ordering ink from HP and using it for a few copies and it comes on and says the original HP ink is depleted. Over and over again this happens. Or it comes up and says not an original HP ink. How the hell does that happen when I order it directly from HP?  I would never ever recommend HP again to anyone and how do I get either real ink packs that will make more than 10 copies?  Bet I don't hear from anyone that will make this right with me.
            </p>"
34,5 stars: Excellent,"<p class=""review-content__text"">
                A big Five star shout out for Hewlett-Packard<br/>I would like to say Thank you so much for your customer service team.  I had a huge ordeal with my computer and your customer service team stayed with me all the way.  It was awesome.  I had an important paper due for my finals and I couldn't get the paper to change form.  Your associates were amazing.  I did everything and It would not work.  But, without the help of your team, I would have failed.  Thank you so much.  <br/>Terra Banhart<br/>Loyal customer
            </p>"
35,1 star: Bad,"<p class=""review-content__text"">
                10000% discrimination. The customer service is horribly terrible. They don't heck care about the customer's problem. I will try my best to deliver to my each and every acquaintance NEVER purchase a laptop from HP, EVER. I would have fired the staff like this.
            </p>"
36,1 star: Bad,"<p class=""review-content__text"">
                I have never In my long life bought a computer as bad as the HP laptop 17 A61TTE58. From day one it has only given my problems. Not only is it the slowest computer I have ever had for the last 10 years, but for the price it is also not worth it.
            </p>"
37,1 star: Bad,"<p class=""review-content__text"">
                HP printer keeps printing ""alignment"" test pages. This is not an accident. It is the thick greedy people at HP who are wasting your ink deliberately to steal your money. Please don't buy HP products. Make them pay for their deliberate theft!. Also the printer only works over WiFi 50% of the time. I have to keep plugging in the USB and changing Network to USB connection. HP have only had decades to create a fully working printer!
            </p>"
38,1 star: Bad,"<p class=""review-content__text"">
                Again took advantage of the £30 cash back for buying a printer and enrolled in hp instaink tried to claim and has been rejected 3 times instantly even though I am providing all the correct info, can’t get through on the telephone and have no response to emails, massive scam by hp and not even a great printer
            </p>"
39,1 star: Bad,"<p class=""review-content__text"">
                I bought an HP printer which supposedly has a £30 cash back, I have rung and emailed every conceivable possibility without any success to obtain this cash back, their e-mail addresses are not monitored in most cases and the two company  people I have actually spoken to agree that the service is very poor and this has also been mentioned in an e-maii. I will never use the company again. They would have received minus one star if possible.
            </p>"
40,2 stars: Poor,"<p class=""review-content__text"">
                I was considering just giving HP the minimum 1 star....but the phone advisers at their Indian callcentre were so helpful &amp; polite during the 5 or 6 times I had to speak to them, that I've given (specifically) them an extra star. On that subject, I very much doubt that the Indian advisers' real names were ""David"" and ""Kevin"" like they said, but these were in fact pseudonyms given to them by HP in order to try and make UK customers think they were dealing with a Western callcentre/callcentre staff. I can't prove that this is the case, though I'm guessing it's highly probable. If so, it's a really sad state of affairs - patronising, belittling &amp; underhand from the Company, both towards their Indian callcentre staff, and the customers.<br/><br/>Anyway, re my laptop (£469), after 7 months the fan had to be replaced. Then after 10 months, the keyboard had to be replaced (due to a sticky spacebar). First time around, when my laptop was sent away via courier for repair, it was returned to me a week later untouched - baffling! But eventually the repairs were done well - the repair guy, that they sent out to fix my poorly laptop, was top-drawer. <br/><br/>After the 12 months (i.e. the end of the standard 1-year purchase warranty), I bought a new 3-year warranty, only to find out later that the original 1-year warranty was included in the 3-year term. This info was not stated on their website when I purchased the new warranty. In effect then it's a 2-year extended warranty, not a new 3-year one.<br/>Their sales guy on the phone also only quoted me a more expensive (engineer call-out) policy, without mentioning that there was also a cheaper (pick-up &amp; return) one available covering the same 3-year period. Fortunately, by sheer luck, I saw the cheaper one online &amp; was able to buy it.<br/><br/>There's no email address available to contact HP. Nor any details of how to complain on their website...which is quite arrogant IMHO. Having dealt with various departments, I get the impression that there's not much communication between them all, often resulting in duplication, confusion &amp; efficiency issues. Some of the emails I sent either just got forwarded to another team, or ignored.<br/><br/>In short then, whilst the performance of the spec of my HP laptop is very decent, I don't think my next laptop purchase will be another HP. At time of purchase, I went for the ""best value"" machine with the spec I wanted; next time I'll probably choose to spend a few more quid on my spec in order to try and get better reliability, transparency &amp; customer service from another maker.
            </p>"
41,1 star: Bad,"<p class=""review-content__text"">
                Very disappointed with the total lack of customer service. The Tech Support don't answer the phone and the 'virtual assistant' can't fix anything either. I have e-mailed head office and various other places, written to the UK address that distributes the cartridges all without any reply.<br/>I bought an ink catridge directly from HP which printed 4 pages and then ran out - so that was a waste of over £20.00.<br/>This company's customer care is non-existant IMO
            </p>"
42,1 star: Bad,"<p class=""review-content__text"">
                Why someone should buy HP Products? ¿Well known brand, reliability, trust, credibility..? NO, for sure.<br/>I bought an HP laptop because I thought I could trust the quality of the products of this company but the camera doesn't work since the beginning (I just need it to have video calls, nothing professional).  <br/>I contacted  HP customer service and the technical department changed the camera confirming it was not right. But when it came back it worked the same. I contacted CS several times, but they just said the (more or less) 600 Euros laptop I have bought was not good enough to have a good camera, and that one is the standard HP camera included.   <br/> As I could not believe the answer, I looked for the camera description on the HP website but there is no description, just says HP camera. What is not enough information to offer to a customer to know the product.<br/> I asked to do a formal complaint and the first answer  I received was that my complaint has not validity to be taken into consideration... Finally, after a long time speaking with the agent, he offered me to escalate the situation an call me back if It was accepted. As it is a really surprising method for a CS, and I insisted to have the right to have a proper answer, not just silence, at the end they did. The answer was to give me the information about the camera...Really? Now? Quite useless, don,t you think?  I just want  and I had paid for a camera working
            </p>"
43,1 star: Bad,"<p class=""review-content__text"">
                Impossible to telephone just a load of WhatsApp or messenger and automated services and not a human being anywhere.  Printer is a piece of crap that has never worked properly and now 6 days before the warranty runs out and I can't get through.  Also don't bother with the instant ink scam.
            </p>"
44,5 stars: Excellent,"<p class=""review-content__text"">
                I see there is some bad feedback on here, however, I cannot say anything but good. <br/>We bought a new HP Spectre and had some problems with some of the accessories, updates etc. The SC staff, went out of their way to help us, whoever we spoke with was lovely, helpful and endlessly patient. The support was provided via phone and they did an excellent job, Ben and Adriana, thank you.
            </p>"
45,1 star: Bad,"<p class=""review-content__text"">
                I purchased a HP Officejet Pro 6960 from Currys/PC World and with it HP were offering a free 3 year warranty if you supplied them with the serial number of the machine - which I duly did. They responded by saying they didn't recognise the serial number so couldn't offer a warranty.  After a great of toing and froing they asked that I supplied them with a photograph of the serial number?????? This I duly did and I've heard nothing from them since.  I've been a lifelong user of HP products - but not anymore.  Like a great many large concerns once they have your money then it's thank you and goodbye.  Extremely disappointed.
            </p>"
46,1 star: Bad,"<p class=""review-content__text"">
                I recently bought a HP printer from John Lewis with a £20 cash back deal. HP have been incredibly constructive and claim to have sent a bank transfer when in fact they haven’t. <br/><br/>It will be hard to find a more truculent, sneaky and underhand business than HP.
            </p>"
47,4 stars: Great,"<p class=""review-content__text"">
                Having read all the bad reviews I wanted to write a positive one. I bought a 250 G4 laptop three years ago and to date have not had a single problem with it. I now want to get a new one with increased storage capacity and will probably buy an HP. However given the reviews I will ensure I buy it from a positively reviewed seller.
            </p>"
48,1 star: Bad,"<p class=""review-content__text"">
                HP-branded corporations play key roles in Israel’s oppression of Palestinians. They are complicit in Israel’s occupation, settler-colonialism and apartheid regime. They provide computer hardware to the Israeli army and maintain data centers through their servers for the Israeli police. They provide the Itanium servers to operate the Aviv System, the computerized database of Israel’s Population and Immigration Authority. This forms the backbone of Israel’s racial segregation and apartheid.
            </p>"
49,1 star: Bad,"<p class=""review-content__text"">
                Envy laptop doesn't work, they can't repair it, absolutely awful to deal with (systems not people) - left with a laptop that just doesn't work.<br/><br/>Despite several rounds of trying to fix - both on countless calls and being sent away to them - but still no resolution and no prospect of replacement as we are now out of warranty despite the issue occurring from purchase. <br/><br/>If you're thinking HP and you're a small business - think twice
            </p>"
50,1 star: Bad,"<p class=""review-content__text"">
                Still waiting for H.P <br/>Still waiting for H.P. to contact me regarding the collection of the faulty Envy desktop they supplied me.Looks like I am stuck with a 9 kilo paperweight that cost over a grand.Beware potential customers H.P. don't care about individual domestic clients.Hard to believe that a multi billion dollar could be so useless.<br/>The system they supplied me has a 3rd party chipset (H310) and Geforce graphics card.The graphics card does not even support any resolution above HD,according to the Geforce specs it should at least support UHD.The specs H.P provide on their website are suspect to say the least.<br/>Best to stick with Dell (great service) or contact a smaller company such as Ginger6 (in the UK) you will then get exactly what you have ordered, and the respect you deserve. I obviously did not check Trustpilot before I ordered this rubbish, the other reviews speak volumes. I trusted H.P.because of their long standing reputation and the quality of the previous systems I have purchased from them but be warned best to avoid them at all costs.
            </p>"
51,5 stars: Excellent,"<p class=""review-content__text"">
                Had a problem with new printer not loading paper correctly, so rang customer services and I have to say if all customer service teams were like this, we would all be much happier customers.<br/><br/>They tried very hard to help me resolve the issue, even contacting me several times in the following days to see if problem was resolved.<br/><br/>They decided that the machine was faulty nd immediately offered a replacement and arranged for it to be sent.<br/><br/>Very freindly, very polite. <br/><br/>Thank you so much.
            </p>"
52,1 star: Bad,"<p class=""review-content__text"">
                HP Desk Jet 3632...if you want to waste ink and paper buy this awful printer. It prints the 'better quality print page' every time I switch it on'. The ink doesn't last long either. Glad I don't have to print much anymore.   Also found the cable needed for connecting to my laptop missing, had to buy it separately.  Apparently if you buy the 'wireless' version the cable is in that box!
            </p>"
53,1 star: Bad,"<p class=""review-content__text"">
                I am sick and tired of ordering ink from HP and using it for a few copies and it comes on and says the original HP ink is depleted. Over and over again this happens. Or it comes up and says not an original HP ink. How the hell does that happen when I order it directly from HP?  I would never ever recommend HP again to anyone and how do I get either real ink packs that will make more than 10 copies?  Bet I don't hear from anyone that will make this right with me.
            </p>"
54,5 stars: Excellent,"<p class=""review-content__text"">
                A big Five star shout out for Hewlett-Packard<br/>I would like to say Thank you so much for your customer service team.  I had a huge ordeal with my computer and your customer service team stayed with me all the way.  It was awesome.  I had an important paper due for my finals and I couldn't get the paper to change form.  Your associates were amazing.  I did everything and It would not work.  But, without the help of your team, I would have failed.  Thank you so much.  <br/>Terra Banhart<br/>Loyal customer
            </p>"
55,1 star: Bad,"<p class=""review-content__text"">
                10000% discrimination. The customer service is horribly terrible. They don't heck care about the customer's problem. I will try my best to deliver to my each and every acquaintance NEVER purchase a laptop from HP, EVER. I would have fired the staff like this.
            </p>"
56,1 star: Bad,"<p class=""review-content__text"">
                I have never In my long life bought a computer as bad as the HP laptop 17 A61TTE58. From day one it has only given my problems. Not only is it the slowest computer I have ever had for the last 10 years, but for the price it is also not worth it.
            </p>"
