,Rating,Review
65,1 star: Bad,"<p class=""review-content__text"">
                Received brand new washing machine, on 2.5.20 it leaked out water all over the kitchen floor on the Saturday 3rd not very pleased!! Damage to laminate flooring. We had the machine less than one day.the machine was a replacement, from domestic &amp; general tried to contact yourselfs , but that's a joke !!! My wife was supposed to receive an email ?? She was allso trying contact yourselfs ,for 3 hours!! She was passed from department to a another for 3 hours. This'll be two weeks we have been without a washing machine. We would like to know what you are going to do about???
            </p>"
66,5 stars: Excellent,"<p class=""review-content__text"">
                Easy to arrange repair. Turned up on time early morning the very next day.<br/>Efficient repair with replacement part.
            </p>"
67,5 stars: Excellent,"<p class=""review-content__text"">
                Repair man was very polite, Excellent manner, quick repair and kept a safe distance during covid 19.
            </p>"
68,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service
            </p>"
69,5 stars: Excellent,"<p class=""review-content__text"">
                I cant recamend your service highley your engineer was on time and knew whot he was about.
            </p>"
70,1 star: Bad,"<p class=""review-content__text"">
                When we came to use it there was an awful noise. Tried ringing Currys customer support abou 12 times. Sent numerous emails and two letters. That was five weeks ago. An engineer did call and said the casing was buckled and rubbing on the drum. Would like a refund and for tumble dryer to be taken away as we do not want a brand new damaged appliance
            </p>"
71,5 stars: Excellent,"<p class=""review-content__text"">
                Top class service every time, the engineers are brilliant !!
            </p>"
72,2 stars: Poor,"<p class=""review-content__text"">
                Repair was done great, just disappointed was left with large packaging and drum to dispose, I don't drive it's still in my garden
            </p>"
73,5 stars: Excellent,"<p class=""review-content__text"">
                brilliant excellent sppedy service when I logged a call for a warantee repair.
            </p>"
74,5 stars: Excellent,
75,5 stars: Excellent,"<p class=""review-content__text"">
                From phone call to visit from engineer prompt service still problems with washing machine which hopefully will be resolved soon
            </p>"
76,1 star: Bad,"<p class=""review-content__text"">
                If could give zero stars I would. Engineer turned up was obviously in a rush and didn’t even run the machine. Decided at the front door what was wrong. The machine smokes when spinning and was only 2 weeks old! Three out of five washes it did this and he had the cheek to inform me that its perfectly normal!!<br/>Thanks for your reply Hoover but Currys PC World referred me to you as it was your engineer that passed the smoking washing machine as OK!! I just get passed back and forth from Currys and Hover. All I want is a machine my wife isn’t scared to use!!
            </p>"
77,5 stars: Excellent,"<p class=""review-content__text"">
                Was surprised to have an<br/>engineer attend during these strange <br/>Times.<br/>Cooker fixed on first visit.<br/>Best service from hoover I’ve ever had
            </p>"
78,5 stars: Excellent,
79,1 star: Bad,"<p class=""review-content__text"">
                I am not happy with my dryer I have had it less than 2 months and had 2 repairs on it
            </p>"
80,5 stars: Excellent,"<p class=""review-content__text"">
                Engineer arrived on time, was curteous and professional and fitted the new part quickly. Of course would have been better had the motor in a week old washing machine not gone with a bang but no hassle about getting it fixed. Excellent service.
            </p>"
81,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service well mannered bloke arrived on time
            </p>"
82,5 stars: Excellent,"<p class=""review-content__text"">
                Friendly gentleman. Fixed straight away and sold me some stuff to keep washing machine clean and showed me how to use it.
            </p>"
83,5 stars: Excellent,"<p class=""review-content__text"">
                Really good service, nice guy aswell!
            </p>"
84,5 stars: Excellent,"<p class=""review-content__text"">
                The engineer was was very polite and friendly. He knew what the problem was in no time.  He was very professional and an asset to your company.
            </p>"
85,1 star: Bad,"<p class=""review-content__text"">
                Received brand new washing machine, on 2.5.20 it leaked out water all over the kitchen floor on the Saturday 3rd not very pleased!! Damage to laminate flooring. We had the machine less than one day.the machine was a replacement, from domestic &amp; general tried to contact yourselfs , but that's a joke !!! My wife was supposed to receive an email ?? She was allso trying contact yourselfs ,for 3 hours!! She was passed from department to a another for 3 hours. This'll be two weeks we have been without a washing machine. We would like to know what you are going to do about???
            </p>"
86,5 stars: Excellent,"<p class=""review-content__text"">
                Easy to arrange repair. Turned up on time early morning the very next day.<br/>Efficient repair with replacement part.
            </p>"
87,5 stars: Excellent,"<p class=""review-content__text"">
                Repair man was very polite, Excellent manner, quick repair and kept a safe distance during covid 19.
            </p>"
88,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service
            </p>"
89,5 stars: Excellent,"<p class=""review-content__text"">
                I cant recamend your service highley your engineer was on time and knew whot he was about.
            </p>"
90,1 star: Bad,"<p class=""review-content__text"">
                When we came to use it there was an awful noise. Tried ringing Currys customer support abou 12 times. Sent numerous emails and two letters. That was five weeks ago. An engineer did call and said the casing was buckled and rubbing on the drum. Would like a refund and for tumble dryer to be taken away as we do not want a brand new damaged appliance
            </p>"
91,5 stars: Excellent,"<p class=""review-content__text"">
                Top class service every time, the engineers are brilliant !!
            </p>"
92,2 stars: Poor,"<p class=""review-content__text"">
                Repair was done great, just disappointed was left with large packaging and drum to dispose, I don't drive it's still in my garden
            </p>"
93,5 stars: Excellent,"<p class=""review-content__text"">
                brilliant excellent sppedy service when I logged a call for a warantee repair.
            </p>"
94,5 stars: Excellent,
95,5 stars: Excellent,"<p class=""review-content__text"">
                From phone call to visit from engineer prompt service still problems with washing machine which hopefully will be resolved soon
            </p>"
96,1 star: Bad,"<p class=""review-content__text"">
                If could give zero stars I would. Engineer turned up was obviously in a rush and didn’t even run the machine. Decided at the front door what was wrong. The machine smokes when spinning and was only 2 weeks old! Three out of five washes it did this and he had the cheek to inform me that its perfectly normal!!<br/>Thanks for your reply Hoover but Currys PC World referred me to you as it was your engineer that passed the smoking washing machine as OK!! I just get passed back and forth from Currys and Hover. All I want is a machine my wife isn’t scared to use!!
            </p>"
97,5 stars: Excellent,"<p class=""review-content__text"">
                Was surprised to have an<br/>engineer attend during these strange <br/>Times.<br/>Cooker fixed on first visit.<br/>Best service from hoover I’ve ever had
            </p>"
98,5 stars: Excellent,
99,1 star: Bad,"<p class=""review-content__text"">
                I am not happy with my dryer I have had it less than 2 months and had 2 repairs on it
            </p>"
100,3 stars: Average,"<p class=""review-content__text"">
                Our washing machine wasn't withdraw the conditioner stuff with some side problem ,of course I had to call D&amp;G to put this function back to work but the engineer didn't completed this service but he add <br/>ed another problem that all functions programs buttons  board pushed inside which is difficult to run the machine and he didn't mentioned this to us or even he  left note for any expecting repair , it was disappointed us and we will call D&amp;G for more help.
            </p>"
101,5 stars: Excellent,"<p class=""review-content__text"">
                Polite and efficient
            </p>"
102,5 stars: Excellent,"<p class=""review-content__text"">
                Very quick response and an engineer arrived the following day <br/>Thank you very much <br/>Great service
            </p>"
103,5 stars: Excellent,"<p class=""review-content__text"">
                Very pleased with  the service. Engineer  was excellent.
            </p>"
104,5 stars: Excellent,"<p class=""review-content__text"">
                First class service. Highly experienced engineer.
            </p>"
105,5 stars: Excellent,"<p class=""review-content__text"">
                Perfect very professional very happy highly recommended.
            </p>"
106,5 stars: Excellent,"<p class=""review-content__text"">
                Great service - thank you
            </p>"
107,5 stars: Excellent,
108,5 stars: Excellent,"<p class=""review-content__text"">
                Great fast efficient service. Washing machine back up.and running ahead of schedule
            </p>"
109,5 stars: Excellent,
110,2 stars: Poor,"<p class=""review-content__text"">
                I purchased a Hoover washing machine from AO.com at the end of March 2019. Model HBWD8514D-80. <br/>The function of the product was fine until yesterday when during a wash, the main drum seal tore. After speaking with customer service and then via the action desk - outlining the product was only weeks out of warranty, I was surprised to be told that the warranty had expired so I would need to pay £129 for a repair, or could purchase £200 of insurance for the next year. Now I understand a warranty is a contract on the terms of purchase, but you do hope a company would stand by the quality of their products with a little more authority. I couldn't recommend any white good of this sort that fails weeks beyond a 12 month guarantee with a minimum of £129 additional cost to be incurred.
            </p>"
111,5 stars: Excellent,"<p class=""review-content__text"">
                I  was delighted with the prompt and efficient <br/>service I received from the Hoover Representative. From the first phone call to the arranged visit. Both were professional and extremely helpful. I would recommend Hoover for their follow-up help.
            </p>"
112,5 stars: Excellent,"<p class=""review-content__text"">
                Very good service  the engineer came in the morning to repair my washing machine he took about 15  minutes which was good for me as i was able to  get on with the rest of my day. He was friendly quick and my washing machine is back to working order.
            </p>"
113,1 star: Bad,"<p class=""review-content__text"">
                Came to fix their washing machine which has repeatedly broken to be fair with heavy use over the last few years. Last guy who came out could not put the washing back under units so now is left pulled out. I have chased for months with no call backs -  now they refuse to fix even though they caused the problem. I think avoid.
            </p>"
114,5 stars: Excellent,"<p class=""review-content__text"">
                Great service my washer was fixed a day after calling, great service from the staff member I spoke to on the phone, and even the mechanic who came and fixed the washer he had the parts with him so there was no waiting at all<br/>Thanks<br/>Mrs Davies
            </p>"
115,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent, good service from the time I phoned. Very helpful. Came out next day. Fixed the problem.
            </p>"
116,5 stars: Excellent,"<p class=""review-content__text"">
                Engineer was efficient and courteous.  He observed the social distancing guidelines and fixed our problem effectively
            </p>"
117,5 stars: Excellent,
118,5 stars: Excellent,"<p class=""review-content__text"">
                Appliance Fixed.<br/>Engineer very polite &amp; professional &amp; good with social distancing rules.
            </p>"
119,1 star: Bad,"<p class=""review-content__text"">
                I’d give it NO STARS or MINUS STARS if I could. This is the most useless and stupid cacophony of cheap plastic I have ever come across. I think it picks up dust by creating static electricity. It is horrible to use (and to look at). Emptying it is a dusty nightmare. Honestly, I am rue the day I bought this. I hate it.
            </p>"
120,4 stars: Great,"<p class=""review-content__text"">
                All ok so far. Didn't have much choice of model/make as was replacement by insurers. Has worked fine but I haven't had it a year yet.
            </p>"
121,1 star: Bad,"<p class=""review-content__text"">
                When the engineer left there was no demonstration that the appliance had been fixed and when I went to try the appliance there was blood splatters on the rubber seal, the front/door , sides back and top of the appliance. When I had carefully cleaned this off and switched the appliance on, the grating, squealing noise was terrible. I contacted the help line who could only offer another engineer visit the following week.
            </p>"
122,4 stars: Great,"<p class=""review-content__text"">
                Very good service.  The man who came to fix my washing machine was done within 10 minutes.
            </p>"
123,5 stars: Excellent,"<p class=""review-content__text"">
                Very friendly found fault. And stayed well away from me
            </p>"
124,5 stars: Excellent,"<p class=""review-content__text"">
                Very good service, repair man very knowledgable and friendly, a credit to the company
            </p>"
125,1 star: Bad,"<p class=""review-content__text"">
                Unfortunately it’s not solved the problem, the washing machine is still very noisy and moves across the floor every single wash. But due to the pandemic I feel like I can’t get you out again because it’s not urgent but I know the guarantee will run out soon 😫
            </p>"
126,1 star: Bad,"<p class=""review-content__text"">
                Worst experience I ever had. Engineer was too much rude
            </p>"
127,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent polite friendly and efficient especially in the crisis we are going through at the moment.. thank you for a such a quick response in repairing my washing machine would totally recommend
            </p>"
128,5 stars: Excellent,"<p class=""review-content__text"">
                Good reliable service, especially given the current circumstances
            </p>"
129,5 stars: Excellent,"<p class=""review-content__text"">
                Friendly engineer . Quickly identified the problem and fixed within 30 minutes .
            </p>"
130,1 star: Bad,"<p class=""review-content__text"">
                I bought a Hoover Dynamic Next 10kg w/m. Over manufactured. Problem with detergent dispenser, supposed to hold enough for numerous washes, didn’t use any, or conditioner. Tried using tablets in drum, dont see any soap suds, clothes come out smelling as if been damp for days. Engineer changed electrical board , still same, ordered new dispenser,engineer came again wrong part dispatched, ordered part again . Part has to come from Italy. To Be Continued.
            </p>"
131,2 stars: Poor,"<p class=""review-content__text"">
                If thats the best Hoover can producethe want to give up production....my washing machine dances all over at final spin..
            </p>"
132,5 stars: Excellent,"<p class=""review-content__text"">
                Customer services were really helpful - explained my options clearly.  He was friendly and professional.  An engineer was with me the following day!
            </p>"
133,5 stars: Excellent,"<p class=""review-content__text"">
                I was very satisfied with the service I received when my washing machine developed a problem.
            </p>"
134,3 stars: Average,"<p class=""review-content__text"">
                Put a call out for an engineer as the display kept lighting up and freezing (had to switch it off at the plug)  First engineer attended couldn’t do much as apparently he couldn’t connect to via the one touch facility due to updates being sent out he checked the electrics I showed him a picture on my phone. It carried on doing it so did a second call out the second engineer walked in I showed her what was happening. She straight away told me it was a setting for engineers to test the wash cycles. 🤦🏼‍♀️Surly the first guy could have told me that rather than waste a second appointment. I think some people need re training
            </p>"
135,5 stars: Excellent,"<p class=""review-content__text"">
                Order completed on day was told .Hoover engineer came in time advised .can't fault the experience at all .
            </p>"
136,5 stars: Excellent,"<p class=""review-content__text"">
                My washing machine had a crack on the door bought from curries ,I couldn't get in touch with the knowhow team with the cold 19 lockdown phones hoover they came out 2 days later and solved the problem as it was under warranty. Top class service from hoover
            </p>"
137,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service job was much more involved than anticipated the engineer just got on with it and got me back up and running arrived between allotted time slot was polite and tidy
            </p>"
138,5 stars: Excellent,"<p class=""review-content__text"">
                While i was surprised that the dryer in my hoover washer/dryer stopped working after 18 months, i can only say that the service which I got from the repair man was excellent.
            </p>"
139,5 stars: Excellent,"<p class=""review-content__text"">
                The whole process from reporting fault to delivery of new machine was very professional and efficient. The only problem would have been installing new machine and carrying out of old. If we hadn't had younger, stronger and fitter neighbours  we would not have managed to do it.
            </p>"
140,5 stars: Excellent,"<p class=""review-content__text"">
                Great service friendly engineer thank you !
            </p>"
141,5 stars: Excellent,"<p class=""review-content__text"">
                My washing machine decided to stop working. Called Hoover. Spoke to a customer service lady who was both efficient and friendly. She was able to have an engineer out within a few days.  The engineer was friendly and courteous he was able to replace the motor in the machine. Sad though as it wasn’t even a year old. Despite this Efficient and social distancing was adhered too. Friendly efficient from start to finish
            </p>"
142,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service engineer came within four hours of my call. Needed a part which was fitted within 3 days.
            </p>"
143,5 stars: Excellent,"<p class=""review-content__text"">
                Helpful, knowledgeable and friendly.
            </p>"
144,2 stars: Poor,"<p class=""review-content__text"">
                The engineer was lovely but never solved our issue. As per below we have done as requested by the engineer and it is still not fixed.
            </p>"
145,4 stars: Great,"<p class=""review-content__text"">
                Great!! In these exceptional times the repair was sorted efficiently and quickly many thank to the repair guy
            </p>"
146,5 stars: Excellent,"<p class=""review-content__text"">
                Easy, fast and excellent service. Top engineer!!
            </p>"
147,1 star: Bad,"<p class=""review-content__text"">
                Engineer was a novice, I was told he was ""new""  glued the machine control panel which got loose again. Phoned for another engineer, was told he would come out, nobody came. I have paid for added care.
            </p>"
148,1 star: Bad,"<p class=""review-content__text"">
                Which Dipstick at Hoover decided to stick a paper label on the front of a washing machine that takes forever to remove??? Please Hoover if you insist on sticking a label to your washing machines please invest another 1p per washing machine on a plastic label which can be removed in one go! Rather than it taking the new owner hours to remove a paper one!
            </p>"
149,5 stars: Excellent,"<p class=""review-content__text"">
                Prompt and efficient.  Very happy. I can now wash my uniform with no worries.
            </p>"
150,2 stars: Poor,"<p class=""review-content__text"">
                I’m not happy with the suction on the hoover and it doesn’t pick up the mess!!!😡😡😡
            </p>"
151,4 stars: Great,
152,5 stars: Excellent,"<p class=""review-content__text"">
                Very polite and helpful explained everything he was doing keeping nd keeping social distancing.
            </p>"
153,5 stars: Excellent,"<p class=""review-content__text"">
                A fast and efficient service, from  logging the call to the engineer that called. A very friendly and helpful service desk , a very efficient engineer with excellent knowledge and skills, I would recommend them to friends and family.
            </p>"
154,1 star: Bad,"<p class=""review-content__text"">
                Service team did not action sending out an engineer to fix new tumble dryer even when told the drum sounds like it has a brick in it!...,
            </p>"
155,5 stars: Excellent,"<p class=""review-content__text"">
                Bought a Hoover Washer / Dryer in Oct 2019 which had been working fine. Smelt smoke and drum didn't seem to spin so called Hoover and appliance was fixed the following morning under the 12 month guarantee.
            </p>"
156,5 stars: Excellent,
157,5 stars: Excellent,"<p class=""review-content__text"">
                I was impressed that Hoover service remains as good as ever. There is always a wait of a few days for a Hoover engineer when my washing machine needs attention (which is not very often!), but not only was the wait still only four days, the administrator was working on a Sunday (from home) so I didn't have to wait until Monday to contact someone. The engineer texted on the day when he would arrive, arrived on time, and (using social distancing throughout) not only made the small repair but actually took the time to make sure everything was working properly with no leaks. I couldn't ask for better at any time, let alone during this difficult period. Three cheers!
            </p>"
158,4 stars: Great,
159,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service during covid-19 fully prepared and fast service.
            </p>"
160,5 stars: Excellent,"<p class=""review-content__text"">
                Great service friendly engineer thank you !
            </p>"
161,5 stars: Excellent,"<p class=""review-content__text"">
                My washing machine decided to stop working. Called Hoover. Spoke to a customer service lady who was both efficient and friendly. She was able to have an engineer out within a few days.  The engineer was friendly and courteous he was able to replace the motor in the machine. Sad though as it wasn’t even a year old. Despite this Efficient and social distancing was adhered too. Friendly efficient from start to finish
            </p>"
162,5 stars: Excellent,"<p class=""review-content__text"">
                Excellent service engineer came within four hours of my call. Needed a part which was fitted within 3 days.
            </p>"
163,5 stars: Excellent,"<p class=""review-content__text"">
                Helpful, knowledgeable and friendly.
            </p>"
164,2 stars: Poor,"<p class=""review-content__text"">
                The engineer was lovely but never solved our issue. As per below we have done as requested by the engineer and it is still not fixed.
            </p>"
165,4 stars: Great,"<p class=""review-content__text"">
                Great!! In these exceptional times the repair was sorted efficiently and quickly many thank to the repair guy
            </p>"
166,5 stars: Excellent,"<p class=""review-content__text"">
                Easy, fast and excellent service. Top engineer!!
            </p>"
167,1 star: Bad,"<p class=""review-content__text"">
                Engineer was a novice, I was told he was ""new""  glued the machine control panel which got loose again. Phoned for another engineer, was told he would come out, nobody came. I have paid for added care.
            </p>"
168,1 star: Bad,"<p class=""review-content__text"">
                Which Dipstick at Hoover decided to stick a paper label on the front of a washing machine that takes forever to remove??? Please Hoover if you insist on sticking a label to your washing machines please invest another 1p per washing machine on a plastic label which can be removed in one go! Rather than it taking the new owner hours to remove a paper one!
            </p>"
169,5 stars: Excellent,"<p class=""review-content__text"">
                Prompt and efficient.  Very happy. I can now wash my uniform with no worries.
            </p>"
170,2 stars: Poor,"<p class=""review-content__text"">
                I’m not happy with the suction on the hoover and it doesn’t pick up the mess!!!😡😡😡
            </p>"
171,4 stars: Great,
172,5 stars: Excellent,"<p class=""review-content__text"">
                Very polite and helpful explained everything he was doing keeping nd keeping social distancing.
            </p>"
173,5 stars: Excellent,"<p class=""review-content__text"">
                A fast and efficient service, from  logging the call to the engineer that called. A very friendly and helpful service desk , a very efficient engineer with excellent knowledge and skills, I would recommend them to friends and family.
            </p>"
174,1 star: Bad,"<p class=""review-content__text"">
                Service team did not action sending out an engineer to fix new tumble dryer even when told the drum sounds like it has a brick in it!...,
            </p>"
175,5 stars: Excellent,"<p class=""review-content__text"">
                Bought a Hoover Washer / Dryer in Oct 2019 which had been working fine. Smelt smoke and drum didn't seem to spin so called Hoover and appliance was fixed the following morning under the 12 month guarantee.
            </p>"
176,5 stars: Excellent,
