Brand,Category,Rating,Review
HP,Technology,5 stars: Excellent,"
                These guys are amazing. I called on 1(855) 948-3900 canon printer helpline number for canon technical support. I checked on the web and discovered official toll free Hp tech support phone number. Yet, there was no audits or input so I took a risk. They charged me a sensible expense to come and look and guaranteed that their best repairman would fix my Canon printer. Thanks guys to help in at the time of Covid-19
            "
HP,Technology,1 star: Bad,"
                I am really p*ssed off my warranty that I bought runs out on Monday, I tried calling today because my printer is not working anymore and the dumb b*tch that I talked to told me To call back on Monday and hung up on me I tried several more times today to get someone to validate my warranty and not a damn person would help me they keep hanging up on me! Once I get my replacement I will never buy another Hewitt packer product again customer service sucks
            "
HP,Technology,1 star: Bad,"
                I bought an 8010 printer and it came with cartridges. I’ve signed up to the ‘free’ introductory Instant Ink offer and after printing 100 pages, including 20 or do that were just part of printer set up, I’ve received a message that I’m going to be charged per page from now on - using a cartridge that I paid for as it came with my printer! That’s ridiculous  With my old Officejet 6500 I typically replaced the XL cartridges every 2 years and they typically cost £50. In the same period, after the offer ends, Instant Ink will cost a minimum £94.80 PLUS 6.6p per page over 100 per month. My initial impression is now that Instant Ink is a rip-off.
            "
HP,Technology,1 star: Bad,"
                Spent $1300CAD on a HP touchscreen laptop for it to need to be repaired within the 1st year. 3 years in and it's completely not working, as by the online troubleshooting walk throughs I can see this happens often.  Their customer service is appalling. If we spoke to our customers the way they did after paying thousands of dollars we wouldn't have a job. ""Sorry you don't have warranty anymore we can't help you.""...all I needed assistance with was walking me through a factory reset for this piece of garbage product. Not only will I NEVER purchase an HP item again, I will make sure no family or friends do either.
            "
HP,Technology,1 star: Bad,"
                I spent over £2000 on a touchscreen laptop which i spent a  lot of time looking at whuch model ect to choose. i went with the zbook p2000. when it arrived there was no pen with it even though it is cleary advetised as part of the package on the website. i telephoned hp and was told that it was not part of the package i aske to speak to someone regarding the misleading advertising on the website only to be told the will open a ticked for it. Please be very careful what you buy from this website as the after sales is terrible once they have your money not a care will be given. Our office has always had hp for our desktops and laptops but after this i will stay away from them like the plauge.
            "
HP,Technology,1 star: Bad,"
                Nothing but bad experiences with this company, let me go into detail and tell you why:  They sent me the wrong laptop -- twice in a row. First with the wrong monitor, second with the wrong graphics card. Had I not been tech savvy I doubt anyone else would've noticed. It cost me about $50 to have it sent back, despite the fact they sent me the wrong laptop.  You can't cancel orders and you will always have to pay a restocking fee, even if it was their mistake.  They're out to scam you and their support line is the worst of the worst. Avoid this company as much as you can.
            "
HP,Technology,1 star: Bad,"
                HP are riding on thier name Computers are cheaply made with cheap components Software installed is poor and substandard  My elderly mother bought a £2000 desktop which did not include microsoft office or google chrome.  The wireless reciever drops out continuously and the computer spends more time on updates than it does running  Abysmal
            "
HP,Technology,1 star: Bad,"
                The support is abysmal. I bought an ENVY5000 home printer, the setup was fine but the next day it was not being seen by my Mac at the point of printing even though the printer and computer were online and HP's app was telling me it could see the printer.  I tried to troubleshoot it with a bot and was predictably sent around in circles doing things that were clearly not going to work and which got increasingly technical. You should not need to mess around with servers etc. for two hours or need an IS degree to get a home printer to work.  If I could only find out how to uninstall everything and set it up again from scratch I could have sorted the issue in under half an hour - to get that info. though I would need to be able to speak to a human as the website, app etc. are all as inflexible as the bot support.  The product seems like it is good value if it's working but I'm afraid the support and troubleshootng options are too bad and inflexible. I will never be purchasing any HP hardware again as it is overcomplicated while also offering poor support.  I'm sure there are slightly more expensive options that save a lot of hassle and stress in the long run. I will definitely be purchasing my next printer from a different company.
            "
HP,Technology,1 star: Bad,"
                Have bought many HP products over the years, was very pleased up to this point.  I followed instructions on how to delete Bing and it still shows up.  I doubt I will get any feedback since Bing is your go to s..t. I have tried several times and followed all instructions to the T.  This will be our last HP product.
            "
HP,Technology,1 star: Bad,"
                HP laptops suck. PERIOD.
            "
HP,Technology,1 star: Bad,"
                Do not buy from HP online, they never delivered my products and claiming they did. And refuse to give my money back. Go to office works HP online and Australia is a scam!!!
            "
HP,Technology,1 star: Bad,"
                Worst customer support. In time of need when I really need my computer of course out of warranty because I did not use their security programs that totally suck. I have to buy a new operating system and computer. I have always bought HP computers. I have to go buy a new computer today and I will tell you it wont be a stinking terrible HP.
            "
HP,Technology,1 star: Bad,"
                Hewlett Packard is by far the worst computer manufacturing company till date in my experience. The company speaks very highly of their products but in reality its the juxtapose. The vendor claimed that the system has a great processor with an updated software when I bought an HP product, but it came to me as a surprise that there is nothing extraordinary about the product. My PC is getting slower day by day. The company really needs to focus on the reason of its existence, being a Human Resource Associate in my company I believe the quality of the product or services delivered by a company defines the quality of people and management of the company.
            "
HP,Technology,1 star: Bad,"
                I bought an HP Spectre about 2 years ago. A few months ago the sound from the unit came and went. Ear buds continued working. Eventually the sound quit working altogether... and the ear bud sound quit as well. HP tech tested the laptop with me with the result stating the sound worked. In the real world, it did not. HP next advised me to wipe the drive and reinstall everything. I did so and... no sound. Now, the desktop changes format on its own. Wifi disconnects. I checked around and these issues appear common with HP products. My advice... look into HP products and service before buying any product they make.
            "
HP,Technology,2 stars: Poor,"
                The customer service representative I spoke to today was very efficient and understanding but I have been told that because my printer is out of warranty I can either try to figure out the issue I'm having through online forums or by paying £18 for technical support.  Just because an item is out of warranty doesn't mean you should stop providing support. It is forcing consumers to buy new units when they don't need to and it is promoting waste culture. Absolutely zero corporate social responsibility and company ethics at its worst. It is madness and incredibly irresponsible on their part that I have paid for a product and they want me to buy a new unit rather than fix the one I have.
            "
HP,Technology,5 stars: Excellent,"
                The Scan to Email Wizard was the easiest set up for my MacBook Pro that I have ever seen.  I can't believe how quick and simple it was and your deserve praise.
            "
HP,Technology,1 star: Bad,"
                Absolutely pathetic customer service!! I do not recommend hp anything to anyone!
            "
HP,Technology,1 star: Bad,"
                HP computers do not work as per expectation. I bought a laptop and it does not work at all.  An old DELL computer with the same spec works way much better than the HP laptop. Get a Dell laptop anytime as much better than the HP laptop. A very bad and negative experience with hp laptop  Also, they do not meet delivery dates as promised and the computer
            "
HP,Technology,1 star: Bad,"
                People look at these reviews before buying HP products. They are utter thieves.  I bought an HP printer &amp; subscribed to the Instant Ink programme. They send you cartridges in the post &amp; it all works fine when they send cartridges that work. However, they sent me a batch that were faulty... they acknowledged the fault but struggled to get me replacements out so I had to go to a store to buy a new set.   I cancelled my direct debit whilst they hadn't sent any working cartridges - SO THEY DISABLED MY PRINTER! I bought genuine HP cartridges from Rymans - but they want me to buy cartridges &amp; pay a subscription i.e. pay twice?!?!?   So a warning don't buy the Instant Ink package (or an HP printer IMO).
            "
HP,Technology,1 star: Bad,"
                Purchased HP 8740 All-In-One. In 2019, HP installed new Firmware that renders all ink cartridges (not HP) useless. I can no longer use my LXTEK 952XL replacement cartridges. We use (2) printers in our home. I replaced one HP with a KODAK HERO 9.1 and extremely happy with it! I am researching printers to replace our HP 8740 which is now useless. I refuse to pay HP ridiculous ink cartridge prices!
            "
HP,Technology,1 star: Bad,"
                Came here and saw almost 90% of bad reviews. Think about it before buying anything from HP!  After 4 on site services and 2 weeks of talking with hp support my laptop still not working. They just keep telling me that information is passed to higher level team. All this situation is driving me crazy as my uni jobs should be done and it is my only laptop.  AVOID HP SERVICES.
            "
HP,Technology,1 star: Bad,"
                I bought the HP 360 Envy, the laptop can do the basics of what I need but I am going to rip HP apart as a company. It is nothing more than a greedy corporation that doesn't care about its customers. I had this piece of krap for a month and the strap to my laptop carrier broke, and the corner of the laptop where the start button is was bent up and unusable. I purchased a 2-year warranty when I bought the laptop, HP does not honor warranties unless you buy directly from them but since I purchased through BestBuy they wouldn't cover the damage which was 400 for a little bent corner. Hope they go out of business, I will keep steering people clear of the garbage company.
            "
HP,Technology,1 star: Bad,"
                these HP all in one wireless useless beware before you buy they constantly refuse toprint go online to find out why and its re-intall download press this press that its never ending and just about evryone complains
            "
HP,Technology,1 star: Bad,"
                I was sent damaged Monitor and email a few days after to the relevant email with photo's. I was told I could get a replacement but there was no time frame as to when they would have them in stock, so I wanted a refund. After various emails and been bounced to different departs, I'm now being told I cant get a refund as it been over 14 days! Now I can only get a replacement and who knows how long that will be. All because they sent me a damaged unit.  Would not recommend, hopefully you get lucky and nothing is wrong with your what you purchase so you don't have to deal with their customer service.
            "
HP,Technology,1 star: Bad,"
                I placed an online order for my fiances birthday and paid for expedited shipping on Dec. 2. Once I got the confirmation email on Dec. 3 saying the PC was being built, I called immediately to cancel the order because the estimated arrival date was Dec. 17 and I would not get it in time to gift. The customer service rep stated she would submit a request for the cancelation and I would receive an email in 1-3 days. I never got an email about the cancelation; instead i got one on Dec. 9 saying that I picked a great PC. I called again and spoke to a supervisor and she told me she would fast track the request. Then 4 days later (Dec. 13), I got an email saying that my item has shipped. I then called again and spoke to a different supervisor and he told me that he will have the item returned to the sender since I did not want the item and he would refund the order. Come Dec. 17, I received the laptop with no email stating any information from any of the customer service calls (again). I did not realize the PC had to be built and canceled the order 14 days before getting it- even with expedited shipping. I spend an average of 30 min. on the phone during numerous lunch breaks just for nothing to get resolved. After debating going through the trouble of sending the laptop back and having to pay a 15% restocking fee + no refund for expedited shipping, the laptop sat in a box for a couple months and at this point we just decided to keep it. We just started using it and the built in camera has stopped working multiple times. I look up information/videos to fix it and I run into issues in Device Manager, Control Panel and it will start working, just to stop working again within less than a day. The issue is fixed a different way every time and it's hard to even say how since the settings are never the same as I left them. Not only has the laptop not been able to find the camera numerous times, but now the touch screen has not been working and we have been using it for less than a month. This has been my first experience with Hp and will most definitely be my last. I highly DO NOT recommend their products and they have the most horrible customer service I have ever dealt with.
            "
HP,Technology,1 star: Bad,"
                I guess I should have read the REAL reviews before I wasted my time to order a computer from HP.  I purchased the HP Pavilion 24-xa1008na All-in-One. I understand now why you can't leave a review on their website about their products... they appear to pick reviews manually.  I could probably had a less of a lemon if I ordered random parts from the black markets of Wuhan and assembled them blindfolded.   The desktop came with an AMD Ryzen 5 3550H with Radeon Vega Mobile (= tech specs didn't specify that it was the mobile version) Gfx, 8Gb and 1Tb drive. Or so I thought.   It was extremely slow even with nothing but factory installations. A simple download of no more than 50MB took anywhere from 30min to 1 hr. Internet would hangs all the time although I've got very fast internet speed and my other computer has no issues at all.  The HP model had 24 outdated drivers and couldn't handle to download and install any of them (I tried for 6 hours). The 1TB drive was allocated not to the C-drive where it's needed the most but to the D-drive while the main C-drive had only 235Gb....  The so called ""Bang Olufsen"" speakers were a joke and powered 50% below average sound quality, and the sound was very poor. I sincerely doubt these speakers can be authentic Bang Olufsen ones.  For almost £800 HP doesn't even offer a recovery partition drive, which every computer I have owned in the past 15 years have. This is a severely outdated brand.   I thought HP was supposed to be one of the best brands out there... it's not even close to being average.
            "
HP,Technology,1 star: Bad,"
                HP are riding on thier name Computers are cheaply made with cheap components Software installed is poor and substandard  My elderly mother bought a £2000 desktop which did not include microsoft office or google chrome.  The wireless reciever drops out continuously and the computer spends more time on updates than it does running  Abysmal
            "
HP,Technology,1 star: Bad,"
                The support is abysmal. I bought an ENVY5000 home printer, the setup was fine but the next day it was not being seen by my Mac at the point of printing even though the printer and computer were online and HP's app was telling me it could see the printer.  I tried to troubleshoot it with a bot and was predictably sent around in circles doing things that were clearly not going to work and which got increasingly technical. You should not need to mess around with servers etc. for two hours or need an IS degree to get a home printer to work.  If I could only find out how to uninstall everything and set it up again from scratch I could have sorted the issue in under half an hour - to get that info. though I would need to be able to speak to a human as the website, app etc. are all as inflexible as the bot support.  The product seems like it is good value if it's working but I'm afraid the support and troubleshootng options are too bad and inflexible. I will never be purchasing any HP hardware again as it is overcomplicated while also offering poor support.  I'm sure there are slightly more expensive options that save a lot of hassle and stress in the long run. I will definitely be purchasing my next printer from a different company.
            "
HP,Technology,1 star: Bad,"
                Have bought many HP products over the years, was very pleased up to this point.  I followed instructions on how to delete Bing and it still shows up.  I doubt I will get any feedback since Bing is your go to s..t. I have tried several times and followed all instructions to the T.  This will be our last HP product.
            "
HP,Technology,1 star: Bad,"
                HP laptops suck. PERIOD.
            "
HP,Technology,1 star: Bad,"
                Do not buy from HP online, they never delivered my products and claiming they did. And refuse to give my money back. Go to office works HP online and Australia is a scam!!!
            "
HP,Technology,1 star: Bad,"
                Worst customer support. In time of need when I really need my computer of course out of warranty because I did not use their security programs that totally suck. I have to buy a new operating system and computer. I have always bought HP computers. I have to go buy a new computer today and I will tell you it wont be a stinking terrible HP.
            "
HP,Technology,1 star: Bad,"
                Hewlett Packard is by far the worst computer manufacturing company till date in my experience. The company speaks very highly of their products but in reality its the juxtapose. The vendor claimed that the system has a great processor with an updated software when I bought an HP product, but it came to me as a surprise that there is nothing extraordinary about the product. My PC is getting slower day by day. The company really needs to focus on the reason of its existence, being a Human Resource Associate in my company I believe the quality of the product or services delivered by a company defines the quality of people and management of the company.
            "
HP,Technology,1 star: Bad,"
                I bought an HP Spectre about 2 years ago. A few months ago the sound from the unit came and went. Ear buds continued working. Eventually the sound quit working altogether... and the ear bud sound quit as well. HP tech tested the laptop with me with the result stating the sound worked. In the real world, it did not. HP next advised me to wipe the drive and reinstall everything. I did so and... no sound. Now, the desktop changes format on its own. Wifi disconnects. I checked around and these issues appear common with HP products. My advice... look into HP products and service before buying any product they make.
            "
HP,Technology,2 stars: Poor,"
                The customer service representative I spoke to today was very efficient and understanding but I have been told that because my printer is out of warranty I can either try to figure out the issue I'm having through online forums or by paying £18 for technical support.  Just because an item is out of warranty doesn't mean you should stop providing support. It is forcing consumers to buy new units when they don't need to and it is promoting waste culture. Absolutely zero corporate social responsibility and company ethics at its worst. It is madness and incredibly irresponsible on their part that I have paid for a product and they want me to buy a new unit rather than fix the one I have.
            "
HP,Technology,5 stars: Excellent,"
                The Scan to Email Wizard was the easiest set up for my MacBook Pro that I have ever seen.  I can't believe how quick and simple it was and your deserve praise.
            "
HP,Technology,1 star: Bad,"
                Absolutely pathetic customer service!! I do not recommend hp anything to anyone!
            "
HP,Technology,1 star: Bad,"
                HP computers do not work as per expectation. I bought a laptop and it does not work at all.  An old DELL computer with the same spec works way much better than the HP laptop. Get a Dell laptop anytime as much better than the HP laptop. A very bad and negative experience with hp laptop  Also, they do not meet delivery dates as promised and the computer
            "
HP,Technology,1 star: Bad,"
                People look at these reviews before buying HP products. They are utter thieves.  I bought an HP printer &amp; subscribed to the Instant Ink programme. They send you cartridges in the post &amp; it all works fine when they send cartridges that work. However, they sent me a batch that were faulty... they acknowledged the fault but struggled to get me replacements out so I had to go to a store to buy a new set.   I cancelled my direct debit whilst they hadn't sent any working cartridges - SO THEY DISABLED MY PRINTER! I bought genuine HP cartridges from Rymans - but they want me to buy cartridges &amp; pay a subscription i.e. pay twice?!?!?   So a warning don't buy the Instant Ink package (or an HP printer IMO).
            "
HP,Technology,1 star: Bad,"
                Purchased HP 8740 All-In-One. In 2019, HP installed new Firmware that renders all ink cartridges (not HP) useless. I can no longer use my LXTEK 952XL replacement cartridges. We use (2) printers in our home. I replaced one HP with a KODAK HERO 9.1 and extremely happy with it! I am researching printers to replace our HP 8740 which is now useless. I refuse to pay HP ridiculous ink cartridge prices!
            "
HP,Technology,1 star: Bad,"
                Came here and saw almost 90% of bad reviews. Think about it before buying anything from HP!  After 4 on site services and 2 weeks of talking with hp support my laptop still not working. They just keep telling me that information is passed to higher level team. All this situation is driving me crazy as my uni jobs should be done and it is my only laptop.  AVOID HP SERVICES.
            "
HP,Technology,1 star: Bad,"
                I bought the HP 360 Envy, the laptop can do the basics of what I need but I am going to rip HP apart as a company. It is nothing more than a greedy corporation that doesn't care about its customers. I had this piece of krap for a month and the strap to my laptop carrier broke, and the corner of the laptop where the start button is was bent up and unusable. I purchased a 2-year warranty when I bought the laptop, HP does not honor warranties unless you buy directly from them but since I purchased through BestBuy they wouldn't cover the damage which was 400 for a little bent corner. Hope they go out of business, I will keep steering people clear of the garbage company.
            "
HP,Technology,1 star: Bad,"
                these HP all in one wireless useless beware before you buy they constantly refuse toprint go online to find out why and its re-intall download press this press that its never ending and just about evryone complains
            "
HP,Technology,1 star: Bad,"
                I was sent damaged Monitor and email a few days after to the relevant email with photo's. I was told I could get a replacement but there was no time frame as to when they would have them in stock, so I wanted a refund. After various emails and been bounced to different departs, I'm now being told I cant get a refund as it been over 14 days! Now I can only get a replacement and who knows how long that will be. All because they sent me a damaged unit.  Would not recommend, hopefully you get lucky and nothing is wrong with your what you purchase so you don't have to deal with their customer service.
            "
HP,Technology,1 star: Bad,"
                I placed an online order for my fiances birthday and paid for expedited shipping on Dec. 2. Once I got the confirmation email on Dec. 3 saying the PC was being built, I called immediately to cancel the order because the estimated arrival date was Dec. 17 and I would not get it in time to gift. The customer service rep stated she would submit a request for the cancelation and I would receive an email in 1-3 days. I never got an email about the cancelation; instead i got one on Dec. 9 saying that I picked a great PC. I called again and spoke to a supervisor and she told me she would fast track the request. Then 4 days later (Dec. 13), I got an email saying that my item has shipped. I then called again and spoke to a different supervisor and he told me that he will have the item returned to the sender since I did not want the item and he would refund the order. Come Dec. 17, I received the laptop with no email stating any information from any of the customer service calls (again). I did not realize the PC had to be built and canceled the order 14 days before getting it- even with expedited shipping. I spend an average of 30 min. on the phone during numerous lunch breaks just for nothing to get resolved. After debating going through the trouble of sending the laptop back and having to pay a 15% restocking fee + no refund for expedited shipping, the laptop sat in a box for a couple months and at this point we just decided to keep it. We just started using it and the built in camera has stopped working multiple times. I look up information/videos to fix it and I run into issues in Device Manager, Control Panel and it will start working, just to stop working again within less than a day. The issue is fixed a different way every time and it's hard to even say how since the settings are never the same as I left them. Not only has the laptop not been able to find the camera numerous times, but now the touch screen has not been working and we have been using it for less than a month. This has been my first experience with Hp and will most definitely be my last. I highly DO NOT recommend their products and they have the most horrible customer service I have ever dealt with.
            "
HP,Technology,1 star: Bad,"
                I guess I should have read the REAL reviews before I wasted my time to order a computer from HP.  I purchased the HP Pavilion 24-xa1008na All-in-One. I understand now why you can't leave a review on their website about their products... they appear to pick reviews manually.  I could probably had a less of a lemon if I ordered random parts from the black markets of Wuhan and assembled them blindfolded.   The desktop came with an AMD Ryzen 5 3550H with Radeon Vega Mobile (= tech specs didn't specify that it was the mobile version) Gfx, 8Gb and 1Tb drive. Or so I thought.   It was extremely slow even with nothing but factory installations. A simple download of no more than 50MB took anywhere from 30min to 1 hr. Internet would hangs all the time although I've got very fast internet speed and my other computer has no issues at all.  The HP model had 24 outdated drivers and couldn't handle to download and install any of them (I tried for 6 hours). The 1TB drive was allocated not to the C-drive where it's needed the most but to the D-drive while the main C-drive had only 235Gb....  The so called ""Bang Olufsen"" speakers were a joke and powered 50% below average sound quality, and the sound was very poor. I sincerely doubt these speakers can be authentic Bang Olufsen ones.  For almost £800 HP doesn't even offer a recovery partition drive, which every computer I have owned in the past 15 years have. This is a severely outdated brand.   I thought HP was supposed to be one of the best brands out there... it's not even close to being average.
            "
HP,Technology,5 stars: Excellent,"
                Bought an HP laptop, brand new. I was so happy bc it is so fast and reliable. Then it broke down after a month. I was disappointed and came to see HP reviews. Realised there are loads of bad reviews about customer service. I panicked a bit but called HP, I told my problem and they sent a driver to pick the laptop up. 5 days later, they delivered the lap, fixed and cleaned. I think they handled the issue the best they could and I didn’t have to wait long on the phone either. I guess people tend to give bad reviews if they have issues but don’t bother to give feedback if everything is positive so after seeing this loads of bad reviews, I thought it’s the right thing to do that I give my positive feedback about my experience. Mistakes happen, it’s about how you handle them. Nice work HP
            "
HP,Technology,1 star: Bad,"
                HP's customer support is a JOKE!!!! I will personally never purchase another HP product again!!! It is literally impossible to get a live person on the phone to resolve your issues. If I could rate them at a ""0"" Stars, I definitely would!!!
            "
HP,Technology,1 star: Bad,"
                If I could rate them zero, I would. From their tech support to their customer service, they are an absolute disaster. I had a small issue with my laptop. Called tech support for a minor issue. Let them take control of my computer. Tech person fixed the issue (just had to fix a setting) then proceeded to do a bunch of unrelated updates (BIOS and such) this wreaked havoc on my system and I had to reset my machine to factory. Because of these issues, I lost 2 days of work. Also, purchased a care pack (bad decision) and was told I could get a refund if I decided I didn't want it. I've called four times over 2 months and have yet to recieve a refund.
            "
HP,Technology,1 star: Bad,"
                I had a printer 8620 pro only got print head failed phoned HP told to buy new printer they have phoned me 2/3 time's trying sell me another one this one as only printed around 1,000 sheet's since new just bad service I will look to buy another make next time if this is the service you get
            "
HP,Technology,1 star: Bad,"
                I am sick and tired of HP. First my HP printer started malfunctioning.It would not recognised on any device.3 weeks later The ink cartridge exploded.Im not joking the ink cartridge exploded.It was from HP as well.1 Year later i received a HP laptop as a gift.In 1 week later the screws fell out.The screws fell about 3 times after that.Over the course of the next 3 years the screen broke 4 times.One of them was my fault.The hinge broke.I am never going to buy a hp product ever again
            "
