<<<<<<< HEAD
Brand,Category,Rating,Review
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
2019/2020 MacBook Pro’s are very poorly made.  They had to replace mine as it went wrong within weeks of purchase.  Took nearly a year for apple to rectify and only then after legal proceedings were commenced.  And yes I did have Apple Care Plus. Thought I was buying a great product but clearly they have started to cut corners and drop reliability.
=======
2019/2020 MacBook Proâ€™s are very poorly made.  They had to replace mine as it went wrong within weeks of purchase.  Took nearly a year for apple to rectify and only then after legal proceedings were commenced.  And yes I did have Apple Care Plus. Thought I was buying a great product but clearly they have started to cut corners and drop reliability.
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,1 star: Bad,"
I sent my iPhone for a battery replacement 4/10/20 and I have not received it at all it is now 5/5/20 it has been over a month I was forced to get a new phone and not sure when mine will arrive back to me I am angry and I deserve atleast the money I paid for my new phone.
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
Absolutely fuming with Apple . Ive been a customer for over 10 years , we have 4 children , 2 of whom are young adults . So over The years we’ve had a lot of devices , currently have 4 iPads and 5 iPhones in the house that have cost us a considerable amount over the years and only sent off for a repair once which was about 4 years ago .  My sons iPhone XR has frozen and can not swipe the screen at all and is less than a year old. I sent it off for repair only to of got a message today saying I need to pay £350 . I decided to call them and spoke to a lady who was very polite and said They have to charge me as it has a small crack at the back of the phone . I told them I wasn’t bothered about the crack as it’s never affected the phone and don’t want that repairing just the system fault . She put me thru to a senior member of the team and he was very rude . Didn’t want to listen . Told me they can’t fix it without fixing the crack and that would cost me £350 !  Absolute joke .  Wasn’t interested in anything I had to say . I just expected more from this company ! The amount of money they make. I understand the small crack was my sons fault but it’s never had an affect on the phone and the fault isn’t through that ana is a system fault . They don’t want to charge me for the system fault but won’t fix that without me paying for a new back at a cost of £350 ! Just very rude customer service and pretended he couldn’t even hear me by the end of it and put the phone down on me
            "
Apple,Technology,1 star: Bad,"
I have gost touch on the latest iPhone like y’all phones are expensive why can y’all atleast fix that bug?
            "
Apple,Technology,1 star: Bad,"
I’m so disappointed from the service , I spoke with an adviser called joseph  He is rude , unprofessional and not helpful by all means . My problems hasn’t been solved by Apple and they did not even care  . Sorry to hear that big companies having this type of customer service.
            "
Apple,Technology,1 star: Bad,"
I bought a new device in Nov 2019 through Vodafone.  I was never told by Apple or Vodafone about the 1 year free Apple TV promotion . I found out about it a week ago by a friend and then attempted to access it.  After over an hour on the phone with Apple I was told I could no longer get it due to it expiring 90 days after purchase. They would not budge - this is disgusting and so disappointing - whether it’s worth having or not - it’s the principle - they are really pathetic - customer service? Understanding and care especially in theses times? They just don’t care!
            "
Apple,Technology,1 star: Bad,"
Terrible customer service.  The App Store is filled with recurring subscription traps and a nightmare as a single mom to a 7 year old with my phone and password.  I could get a refund for him using my phone to buy game credits for something with robots.  He spent 200 dollars buying the robot and cards for  another game but it’s non refundable.  My kid is going to be churning milk on a farm till he’s 18 and you guys aren’t seeing my business anymore.
=======
Absolutely fuming with Apple . Ive been a customer for over 10 years , we have 4 children , 2 of whom are young adults . So over The years weâ€™ve had a lot of devices , currently have 4 iPads and 5 iPhones in the house that have cost us a considerable amount over the years and only sent off for a repair once which was about 4 years ago .  My sons iPhone XR has frozen and can not swipe the screen at all and is less than a year old. I sent it off for repair only to of got a message today saying I need to pay Â£350 . I decided to call them and spoke to a lady who was very polite and said They have to charge me as it has a small crack at the back of the phone . I told them I wasnâ€™t bothered about the crack as itâ€™s never affected the phone and donâ€™t want that repairing just the system fault . She put me thru to a senior member of the team and he was very rude . Didnâ€™t want to listen . Told me they canâ€™t fix it without fixing the crack and that would cost me Â£350 !  Absolute joke .  Wasnâ€™t interested in anything I had to say . I just expected more from this company ! The amount of money they make. I understand the small crack was my sons fault but itâ€™s never had an affect on the phone and the fault isnâ€™t through that ana is a system fault . They donâ€™t want to charge me for the system fault but wonâ€™t fix that without me paying for a new back at a cost of Â£350 ! Just very rude customer service and pretended he couldnâ€™t even hear me by the end of it and put the phone down on me
            "
Apple,Technology,1 star: Bad,"
I have gost touch on the latest iPhone like yâ€™all phones are expensive why can yâ€™all atleast fix that bug?
            "
Apple,Technology,1 star: Bad,"
Iâ€™m so disappointed from the service , I spoke with an adviser called joseph  He is rude , unprofessional and not helpful by all means . My problems hasnâ€™t been solved by Apple and they did not even care  . Sorry to hear that big companies having this type of customer service.
            "
Apple,Technology,1 star: Bad,"
I bought a new device in Nov 2019 through Vodafone.  I was never told by Apple or Vodafone about the 1 year free Apple TV promotion . I found out about it a week ago by a friend and then attempted to access it.  After over an hour on the phone with Apple I was told I could no longer get it due to it expiring 90 days after purchase. They would not budge - this is disgusting and so disappointing - whether itâ€™s worth having or not - itâ€™s the principle - they are really pathetic - customer service? Understanding and care especially in theses times? They just donâ€™t care!
            "
Apple,Technology,1 star: Bad,"
Terrible customer service.  The App Store is filled with recurring subscription traps and a nightmare as a single mom to a 7 year old with my phone and password.  I could get a refund for him using my phone to buy game credits for something with robots.  He spent 200 dollars buying the robot and cards for  another game but itâ€™s non refundable.  My kid is going to be churning milk on a farm till heâ€™s 18 and you guys arenâ€™t seeing my business anymore.
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,5 stars: Excellent,"
I have many equipment from apple. I would say it is great.
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
My original cable doesn’t work even its connected to my laptop to back up
            "
Apple,Technology,1 star: Bad,"
Apple are you fellas reading the bad reviews on here if so do something about it I’m disgusted at you greedy fellas you  made 69 billion dollars this year and can’t refund my $1,000  can’t even look after us the people that buy your products. On the 6th of February my 8 year old son bought games the little bugga spent $700 on Roblox  I rang Apple up thy were all nice saying I would get my money back but only $600  better  then nothing so I thought it will take 48 hours I had to do request a refund I have been ringing emailing nearly every day in February and March you fellas said it was in my bank well rang my bank  my bank said you guys was the hold up you never release it  apple you never put my money back. And of course Covid-19 happen you fellas were closed  I managed to ring apple back on 1st of May  and the lady took half n hour to tell me I’m not eligible for a refund WHAT does that mean no explanations just that $700 gone there’s no Compassion here just got my hours cut and these guys after I pay my Apple off I’m going back to Samsung Do the right thing give bank my money
            "
Apple,Technology,5 stars: Excellent,"
We’re a family of Apple products. Just like the simplicity of the iOS system. Never had any issues with any of their phones nor did I expect too if I’m honest.  I did try a Samsung once but sent it back, it just didn’t have the same smoothness of the operating system. That was important to me.
            "
Apple,Technology,5 stars: Excellent,"
Ordered a Mac mini that when hooked to my Samsung 4K tv would work fine then the screen would turn black then come back on. Called talked to the tech guy and with no run around we both agreed it must be a defective graphics card. He suggested I request a replacement which I did.  Was on the phone a total of 10 minutes between the tech and sales guys. I received the defective unit on Tuesday shipped it back to Apple on Wednesday and received my brand new flawless Mac mini on Friday. Completely amazed at the speed at which they work. Thank you to all involved in resolving my issue so fast. I’m amazed. They even shipped the replacement before they received my return. And I can tell you coming from a 2012 Mac mini to the new model I am completely amazed. It wasn’t cheap but it is well worth the money. Side note I just upgraded from an iPhone 6 Plus to an iPhone 11 and once again I was blown away.  Have never been disappointed with any of my apple products or the price for what you get.
            "
Apple,Technology,1 star: Bad,"
I am extremely frustrated with Apple and their ‘services’ as I had bought one of their iPhone XS devices BRAND NEW for $1,600, 8 months ago and it no longer charges via lightning cable as the charging port no longer works. I have called them and asked for my options but being currently closed due to covid-19 Apple said my options were limited. I can either ship the device to them for it to get assessed then POTENTIALLY fixed then sent back which could take around a month depending on shipping which I explained I couldn’t do that as i’m an essential worker in this pandemic. Their response to this is “they couldn’t give me a phone to use in the meantime while that process is being done”. My second option was to call and book an appointment with one of their Apple authorised businesses that are still operating to have them look at it - then get back to apple with the issue, to then either fix it at no charge or if the issue being my fault - I pay for it. I was also told it could be caused by using too many different cables which would make the damage my fault so I then have to pay for it. The following day I then called the most local Apple authorised business being 45 minutes from where I live and they then told me that they’re booked out for the next 3 weeks and I have to call weekly to attempt to make a booking - which is almost impossible as they don’t answer the phone and don’t respond to emails. I then asked when’s the best time to call and when do they open the bookings for the next week and they couldn’t give me a day or time expecting me to call daily to get a booking and even if I got the chance to make a booking i’m currently working 6 day weeks from 6am to 4pm as an essential worker and the Apple authorised business closes at 5pm and is not open weekends; making my chances near impossible. I then called back Apple explaining that the two options they had given me weren’t good enough as with covid-19 I’m an essential service working Monday through to Saturday and my phone doesn’t charge. They’ve told me they essentially could not care less. After hours and days of fighting the best option they could come up with was me paying $40 out of pocket, to send in my phone and be without a phone for days and have them return me a MANUFACTURED PHONE - not even a brand new phone!!! I am extremely disgusted that Apple is a multi-billion dollar corporation and they can’t even 1) spare a new phone for a customer who spent thousands on the phone that is STILL UNDER WARRANTY &amp; 2) help out an essential worker who is risking their life to service Australia. Honestly considering spending my money elsewhere from now on and you should too - this isn’t how a successful business should treat their loyal and paying customers - pandemic or not they weren’t going to help me either way. Apple needs to be boycotted.
=======
My original cable doesnâ€™t work even its connected to my laptop to back up
            "
Apple,Technology,1 star: Bad,"
Apple are you fellas reading the bad reviews on here if so do something about it Iâ€™m disgusted at you greedy fellas you  made 69 billion dollars this year and canâ€™t refund my $1,000  canâ€™t even look after us the people that buy your products. On the 6th of February my 8 year old son bought games the little bugga spent $700 on Roblox  I rang Apple up thy were all nice saying I would get my money back but only $600  better  then nothing so I thought it will take 48 hours I had to do request a refund I have been ringing emailing nearly every day in February and March you fellas said it was in my bank well rang my bank  my bank said you guys was the hold up you never release it  apple you never put my money back. And of course Covid-19 happen you fellas were closed  I managed to ring apple back on 1st of May  and the lady took half n hour to tell me Iâ€™m not eligible for a refund WHAT does that mean no explanations just that $700 gone thereâ€™s no Compassion here just got my hours cut and these guys after I pay my Apple off Iâ€™m going back to Samsung Do the right thing give bank my money
            "
Apple,Technology,5 stars: Excellent,"
Weâ€™re a family of Apple products. Just like the simplicity of the iOS system. Never had any issues with any of their phones nor did I expect too if Iâ€™m honest.  I did try a Samsung once but sent it back, it just didnâ€™t have the same smoothness of the operating system. That was important to me.
            "
Apple,Technology,5 stars: Excellent,"
Ordered a Mac mini that when hooked to my Samsung 4K tv would work fine then the screen would turn black then come back on. Called talked to the tech guy and with no run around we both agreed it must be a defective graphics card. He suggested I request a replacement which I did.  Was on the phone a total of 10 minutes between the tech and sales guys. I received the defective unit on Tuesday shipped it back to Apple on Wednesday and received my brand new flawless Mac mini on Friday. Completely amazed at the speed at which they work. Thank you to all involved in resolving my issue so fast. Iâ€™m amazed. They even shipped the replacement before they received my return. And I can tell you coming from a 2012 Mac mini to the new model I am completely amazed. It wasnâ€™t cheap but it is well worth the money. Side note I just upgraded from an iPhone 6 Plus to an iPhone 11 and once again I was blown away.  Have never been disappointed with any of my apple products or the price for what you get.
            "
Apple,Technology,1 star: Bad,"
I am extremely frustrated with Apple and their â€˜servicesâ€™ as I had bought one of their iPhone XS devices BRAND NEW for $1,600, 8 months ago and it no longer charges via lightning cable as the charging port no longer works. I have called them and asked for my options but being currently closed due to covid-19 Apple said my options were limited. I can either ship the device to them for it to get assessed then POTENTIALLY fixed then sent back which could take around a month depending on shipping which I explained I couldnâ€™t do that as iâ€™m an essential worker in this pandemic. Their response to this is â€œthey couldnâ€™t give me a phone to use in the meantime while that process is being doneâ€. My second option was to call and book an appointment with one of their Apple authorised businesses that are still operating to have them look at it - then get back to apple with the issue, to then either fix it at no charge or if the issue being my fault - I pay for it. I was also told it could be caused by using too many different cables which would make the damage my fault so I then have to pay for it. The following day I then called the most local Apple authorised business being 45 minutes from where I live and they then told me that theyâ€™re booked out for the next 3 weeks and I have to call weekly to attempt to make a booking - which is almost impossible as they donâ€™t answer the phone and donâ€™t respond to emails. I then asked whenâ€™s the best time to call and when do they open the bookings for the next week and they couldnâ€™t give me a day or time expecting me to call daily to get a booking and even if I got the chance to make a booking iâ€™m currently working 6 day weeks from 6am to 4pm as an essential worker and the Apple authorised business closes at 5pm and is not open weekends; making my chances near impossible. I then called back Apple explaining that the two options they had given me werenâ€™t good enough as with covid-19 Iâ€™m an essential service working Monday through to Saturday and my phone doesnâ€™t charge. Theyâ€™ve told me they essentially could not care less. After hours and days of fighting the best option they could come up with was me paying $40 out of pocket, to send in my phone and be without a phone for days and have them return me a MANUFACTURED PHONE - not even a brand new phone!!! I am extremely disgusted that Apple is a multi-billion dollar corporation and they canâ€™t even 1) spare a new phone for a customer who spent thousands on the phone that is STILL UNDER WARRANTY &amp; 2) help out an essential worker who is risking their life to service Australia. Honestly considering spending my money elsewhere from now on and you should too - this isnâ€™t how a successful business should treat their loyal and paying customers - pandemic or not they werenâ€™t going to help me either way. Apple needs to be boycotted.
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,1 star: Bad,"
I used to be a loyal customer. I am very disappointed by Apple product quality and poor customer service. My son accidentally bought Apple music service when he played a word game. I cancelled the purchase on the second when I saw the charge and contacted Apple customer service. They refused to refund for a subscription (cancelled within 24 hours and never used the service). Then I realized that Apple ID didn't work appropriately. I found my phone coul turn on by different faces. What a crap! I bought this Iphone 11 becaUse my old Iphone X no longer took Face ID (after only 1 year use and wasted 3 hours in Apple genius bar but couldn't repair it). I even didn't plan to go fix this stupid face id this time. Only $10.62. But I could see Apple's product quality and customer service getting worse each year!
            "
Apple,Technology,3 stars: Average,"
Their all right, out of all the hardware I've had, my apple equipment has lasted the longest. It's definitely overpriced but the fact that I've used the same computer for over 9 years now really shows that quality is worth the extra cost.
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
I tried purchasing the iPhone 11 pro twice and every single time I got declined. I called Apple and they told me it was because my bank didn’t send over the funds ? I then talked to me bank and they told me that this is not true. Apple actually got the money and the customer service was not helpful at all. They don’t even know what they’re doing. I’ve never experienced such stupid ppl in my life. I updated all of my card information so there shouldn’t be any issues. I just had a 45min phone call with them and I just kept getting forwarded to different ppl. The last lady kept asking question about what’s important to me in a phone and talked about her personal life which is something i don’t care about. I told her that I just want to know the issue with this purchase and nothing else. She didn’t even know why I was calling no one gave her the information on that neither did she ask what my issue was ? So stupid I swear
            "
Apple,Technology,1 star: Bad,"
Absolutely Terrible. “Fast shipping”. I ordered an Apple Watch and THEN continued to order accessories on amazon and my amazon order came within 2 days like the fast shipping they state. (AMAZON IS ABSOLUTELY AMAZING!!!!!!!!!!) they know how to FAST deliver like they STATE on their website. Unlike Apple. “Fast shipping” but who knows what UPS is doing with your order. Brilliant Apple. My order It was supposed to arrive last night. No where to be seen. Now Monday? Why? I’m returning the watch. Absolute crap. Figure out your shipping Apple. You have the technology..
=======
I tried purchasing the iPhone 11 pro twice and every single time I got declined. I called Apple and they told me it was because my bank didnâ€™t send over the funds ? I then talked to me bank and they told me that this is not true. Apple actually got the money and the customer service was not helpful at all. They donâ€™t even know what theyâ€™re doing. Iâ€™ve never experienced such stupid ppl in my life. I updated all of my card information so there shouldnâ€™t be any issues. I just had a 45min phone call with them and I just kept getting forwarded to different ppl. The last lady kept asking question about whatâ€™s important to me in a phone and talked about her personal life which is something i donâ€™t care about. I told her that I just want to know the issue with this purchase and nothing else. She didnâ€™t even know why I was calling no one gave her the information on that neither did she ask what my issue was ? So stupid I swear
            "
Apple,Technology,1 star: Bad,"
Absolutely Terrible. â€œFast shippingâ€. I ordered an Apple Watch and THEN continued to order accessories on amazon and my amazon order came within 2 days like the fast shipping they state. (AMAZON IS ABSOLUTELY AMAZING!!!!!!!!!!) they know how to FAST deliver like they STATE on their website. Unlike Apple. â€œFast shippingâ€ but who knows what UPS is doing with your order. Brilliant Apple. My order It was supposed to arrive last night. No where to be seen. Now Monday? Why? Iâ€™m returning the watch. Absolute crap. Figure out your shipping Apple. You have the technology..
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,5 stars: Excellent,"
So me and my family turned from Samsung to Apple and now we have Apple TV iMacs MacBooks iPhones watches and iPads. We are very happy for this change and still get more apple products. Apple is not bad at all what people say on this platform. I will never change back! Best brand ever!
            "
Apple,Technology,1 star: Bad,"
Worst product. My laptop broke down twice, and we took to Authorized Apple Care. Now these idi-ots have replaced my logic board for 36000, and charging me extra for service. It FAILED again......
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
0 Stars, Apple replaced a phone thru Apple care and required a credit card hold for the amount of a new phone before they would ship. Apple sent me a “refurbished” non working phone. Apple refuses to send another phone unless I authorize another hold on my credit card for the full amount. You are only allowed two replacements per year, this would use up my last replacement. My business has been without cell service for three days now and Apple could care less. Stay away from Apple.
=======
0 Stars, Apple replaced a phone thru Apple care and required a credit card hold for the amount of a new phone before they would ship. Apple sent me a â€œrefurbishedâ€ non working phone. Apple refuses to send another phone unless I authorize another hold on my credit card for the full amount. You are only allowed two replacements per year, this would use up my last replacement. My business has been without cell service for three days now and Apple could care less. Stay away from Apple.
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,1 star: Bad,"
macOS Catalina is a disgrace - it's so slow you can make a cup of tea while it thinks about basic tasks like opening a standard application.  I thought they beta tested these software upgrades before launching them. I bought a brand new iMac and it prompted me to upgrade when I switched it on and now I'm faced with a new PC that performs like something from the 1990's.
            "
Apple,Technology,1 star: Bad,"
Completely lack of customer service. I spent +15 hours getting a freaking AirPod replaced, and still they decided to charge my card. TWICE!
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
Honestly Apple and the Apple Cash “bank” they have are a giant joke. They treat their customers like s***. If any part of your account/wallet/phone is compromised they’ll just right it off as an authorized transaction just so they don’t have to have any liability for their lack of a more secured system. The phones always break and after a few downloads of “important Apple updates” your stuck having to pay extra for any additional storage(even for apps or data that has nothing to do with actual phone security and more for them to watch what you say/do) honestly anyone who has an android or any company besides Apple is better off Biggest pieces of s*** out there All the company cares about is how to further rip you off on their next “great iPhone” and what random service fees or bull loopholes they place in their contracts
            "
Apple,Technology,1 star: Bad,"
Customer service is terrible and takes hours to speak to someone and half of them don’t know English and liers
=======
Honestly Apple and the Apple Cash â€œbankâ€ they have are a giant joke. They treat their customers like s***. If any part of your account/wallet/phone is compromised theyâ€™ll just right it off as an authorized transaction just so they donâ€™t have to have any liability for their lack of a more secured system. The phones always break and after a few downloads of â€œimportant Apple updatesâ€ your stuck having to pay extra for any additional storage(even for apps or data that has nothing to do with actual phone security and more for them to watch what you say/do) honestly anyone who has an android or any company besides Apple is better off Biggest pieces of s*** out there All the company cares about is how to further rip you off on their next â€œgreat iPhoneâ€ and what random service fees or bull loopholes they place in their contracts
            "
Apple,Technology,1 star: Bad,"
Customer service is terrible and takes hours to speak to someone and half of them donâ€™t know English and liers
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,1 star: Bad,"
iPhone having problems after 3-4 months of usage.  Apple then tells me repair is not covered due to water damage when the phone hasn't been anywhere close to what they claim the phone can handle.  False adverstisement! Refusal to admit that phone may be faulty in the first place.  Apparently this has been an issue, many people on the internet have written about the same issue. Apple still advertise their product is water resistant but won't cover water damage and blames their customers.
            "
Apple,Technology,1 star: Bad,"
To whom it may concern,    Apple Case# 101070318544  I recently had a business Iphone X get returned to me from a employee. Well they had their icloud account locked. I called Apple Support and was shocked. I have done everything possible to prove ownership of this device. Verizon sent me the form to send to them showing I have ownership of the phone. They responded in (2) days that it wasn't sufficient enough. I am currently on the phone with Verizon about this issue. I paid good money for this phone and now its a paper weight. As a small business owner this is disturbing. One thing is for sure! if this doesn't get resolved soon I will be getting rid of all of my company owned Iphones and never doing business with them again. I agree with protecting the owner of the device But i am the ""Owner"". Just crappy customer service and lack there of...
            "
Apple,Technology,5 stars: Excellent,"
Thank you for helping me fix my Iphone! I contacted the Apple support and the staff assist me very well. Also, the staff is very polite and friendly.
            "
Apple,Technology,5 stars: Excellent,"
Nice phone but the battery drains fast might go back to my Xs phone please fix battery drain
            "
Apple,Technology,1 star: Bad,"
<<<<<<< HEAD
Garbage... need to fix their dedrater ssa weather app. Doesn’t track weather for tihs.
=======
Garbage... need to fix their dedrater ssa weather app. Doesnâ€™t track weather for tihs.
>>>>>>> 7f6070730dbc9e00da40f3da34d9aa6c517a38f7
            "
Apple,Technology,5 stars: Excellent,"
I have never been a fan of Apple. But when I bought MacBook it was a blessing! It you use note for a work, not simple browsing and movie watching, but working, there is no better thing than MacBook. Touchpad and operation system is WOW so good. Not a fan of iPhone because they are too expensive and difference with android is not so great
            "
Apple,Technology,1 star: Bad,"
I am a apple product customer and on my i mac always in the notification keep telling I have system update available so I updated the version and it took almost half day to update, finally when everything fully updated to up to date, I went in to my iMac and started using it, omg I can not believe that my system went so slow, i clock the google chrome and it took ages to come up, everything is very slow now after their update! This is the worst part in apple, I work on this mac now I can even do my architectural works! Apple is doing this purposely because if our system goes down we may looking to spend more money to fix it or buy new one, this is ridiculous! we put our trust in you and pay 1000 bucks but they send the bugs through updates, fooling us!
            "
Apple,Technology,1 star: Bad,"
Apple customer service is the worst I've seen, I bought a defective airpods pro and it's causing unusual ear pain unlike other earphones I used. After placing me on hold for an hour, the representative told me to see a doctor. Apple never take responsibility for defective product, What a joke.
            "
Apple,Technology,5 stars: Excellent,"
In the UK, recently bought a new IMac, for developmant work and it is worth every penny! Then recently i upgraded my ipad, to Ipad Pro, and i must say im speechless! I am now getting rid of my laptop now as i have no need for it! Laptops for the past and Ipads and tablets are the Future!   Thanks Apple!
            "
Apple,Technology,1 star: Bad,"
Apple has become the absolute worse company when it comes to customer service and following through. We have been waiting over 18 days for account recovery and every time the resolution date arrives it is pushed back. I have always bought Apple products I can honestly say this will be the last time for me and my family.
            "
Apple,Technology,1 star: Bad,"
why iPhone don't have video recording pause option? :(  once using Get direction on Apple map took me to onothe location, because it does not select the suburb on the address. :(  why Apple recovery password don't give you more than 2 option if you forgot password and security question :(  no more Apple phone  thanks
            "
