,Rating,Review
10,1 star: Bad,"<p class=""review-content__text"">
                Chatbot: How can I help you?<br/>Me: Selects option 'Damaged items'<br/>Chatbot: ok, no worries, come back to me when you're less busy.<br/><br/>What?! It's a pre-defined entry and it comes up with that response? Service number says the call centre is open 7 days a week, online says call centre is open 7 days a week. When you try and get in touch everything tells you it's closed (Saturday and Sunday within business hours).<br/><br/>I had ordered multiple new items for the kitchen, including glasses and crockery. It came in a massive box which was breaking apart, not marked fragile, which the delivery driver unknowingly dropped onto my porch. It was a miracle that there were only three broken mugs in it. <br/><br/>And now you are doing everything to avoid dealing with damages. I'm convinced I will have the same issue on Monday. I can't wait to deal with that bloody chatbot again... Pfft.
            </p>"
11,5 stars: Excellent,"<p class=""review-content__text"">
                Great <br/>Thanks,<br/>Comptoir Quartz &amp; Granit
            </p>"
12,1 star: Bad,"<p class=""review-content__text"">
                Wish there's a 0. Worst shopping website used ever. Cancel order without notice, stupid checking out process, and customer service that you can't reach out.
            </p>"
13,1 star: Bad,"<p class=""review-content__text"">
                Website navigation, overall website efficiency and loading time of the WORST I have ever encountered in ANY online shopping experience! Much work needed here if you want your customers to stay online!
            </p>"
14,1 star: Bad,"<p class=""review-content__text"">
                WORST SHOPPING EXPERIENCE EVER<br/>This was my first time ordering from IKEA and I couldn't believe this is a service that I'm getting from such famous brand! Lots of important items like bed and mattress were not delivered, We had to just run to an open store on the other side of the city to get an air mattress to don't sleep on the floor! Unbelievably irresponsible! <br/><br/>More than half value of the order didn't delivered! This is not a bad service or anything like that, it's simply THEFT!
            </p>"
15,5 stars: Excellent,"<p class=""review-content__text"">
                We seem to have had an exceptionally good experience compared to other reviewers, but we really can't complain. We ordered a PAX wardrobe , had an amazing online consultation with someone and then it only took a week to arrive after we had placed the order. The delivery guys, Gary and Jack, were amazing and on time...now just to build the thing!!
            </p>"
16,1 star: Bad,"<p class=""review-content__text"">
                Simply TERRIBLE.<br/><br/>Ordered the things.. Delivery firm left without giving me a 20kg packet. Ikea want to send it by post 2 months later. Refused to send missing item by delivery firm or return cost. A bad situation made worse by bad service.  Not impressed. 1 star is lowest I can find. This is not the service I expect from a global firm.
            </p>"
17,1 star: Bad,"<p class=""review-content__text"">
                Don't place an online order with IKEA. They messed up my order, and there is no way to contact support by phone or email - you have to wait 20+ minutes for an 'online chat'. I had to do this several times just to cancel my order. Go into store or, better still, order from a online retailer prepared to invest in after-sales customer service.
            </p>"
18,1 star: Bad,"<p class=""review-content__text"">
                Horrible website and user experience when ordering. The website narrow down all possible delivery options, giving you only the ones you can do with your current product, with no information about why other options are not available. I spent 1 week calling ant trying to figure out why i can't have my order delivered in express becaus i have to move soon and i want to get an idea about delivery times etc before ordering in due time. Now, once i figured out how their crappy system work, i can't order the items for the day i'm going to move to the new apartement, and i have to find where to stay for 2 days before i can furnish my place with the bare minimum.
            </p>"
19,3 stars: Average,"<p class=""review-content__text"">
                FINLAND <br/>I bought a small table and the delivery date is in one month. It´s extremely slow, and the warehouse is only 15 km from my home.
            </p>"
20,1 star: Bad,"<p class=""review-content__text"">
                I placed my order on the 26/03/2020 worth 1500 euros a pretty large amount of money which is OUT of my credit card and not being able to be spent my delivery was scheduled for 14/04/2020 which was long but i was patient 2 days before they email me saying it has been delayed to the 18/05/2020 then later they email again saying they can do 10/05/2020 it is now 08/05/2020 and now my order has been cancelled with a refund but no details i have been waiting 2 months now this is shocking NEVER BUY FROM IKEA ONLINE
            </p>"
21,1 star: Bad,"<p class=""review-content__text"">
                My girlfriend made an online order for us. She drove out to the IKEA Taastrup where we ordered from and was told our order had been cancelled, recreated and cancelled again (I suspect a member of staff didn't fancy picking so many items) my partner asked how this was possible as the only information she had received was an order confirmation and instructions for us to go and collect our order.<br/><br/>She came home empty handed. After chatting to web chat she was instructed to call customer services. Customer services told her after a lengthy call that they had agreed for our order to be picked with the store and we could collect it after the next day. We have a newborn baby and were in the middle of moving so our time is limited and we were counting quite heavily on getting the curtains from our order to help put the baby down to sleep in the dark.<br/><br/>We also specifically chose online picking to avoid crowds (due to the virus) and to save time.<br/><br/>Next it was my turn. I drove again to IKEA early on Sunday morning to collect our order and made sure I arrived early enough (09:40) to be the 2nd car waiting outside the collection point. <br/><br/>IKEA staff came strolling out of the building around 10:15 and began dealing with the first car at least 20 mins after the supposed opening time. When it was my turn I was asked to wait in bay 1. I did so and after 10 minutes I was told very quickly through my car window that I needed to go to the returns section of the store to collect my order, and they had nothing to do with it (even though 10 minutes earlier they took the code customer services gave to my gf for our newly recreated order). At this point I was beginning to get very frustrated, it was weekend and the number of cars in the parking lot indicated there would be a lengthy queue.<br/><br/>The returns section was cordoned off due to the virus and I could see that only 1 or 2 people were being allowed down into the returns section at a time. I explained to the member of staff on the door my situation. This was the only member of staff of the 10 that I, or my partner dealt with who showed any real empathy to my story and situation. He let me go down, avoiding a queue that looked like it would take at least 45 minutes to get through.<br/><br/>Downstairs I spent 30-40 minutes with an angry, uninformative member of staff who made phone call after phone call. Always out of hearing distance for me and who told me multiple times ""it's busy""""you will have to pick your order yourself"" ""I don't know where your order is"". It was quite clear once I was asked to leave the collection point that my order had never been picked.<br/><br/>When you pay for a service you expect it to be delivered and if not at least a satisfactory answer to why what should be a standard business practice of order picking could go so wrong. If you're staff had any proper training then a simple apology, explanation of the error and some form of compensation would have kept me a happy customer. Instead her and others lack of empathy and desire to take responsibility to do this only fuelled my frustration more. I can see now that I am not the only one who has received such a shocking level of service so it is clear IKEAs promise to pick and deliver orders for such a low fee clearly backfired and fatigue set in for staff.<br/><br/>In the end I got a refund for the exact amount of our order, so I could go and pick my order myself and a measly 300 kr compensation for 2 wasted car trips and approx 8 hours of our time split over multiple days wasted not being able to collect the order as intended.<br/><br/>Terrible service execution and even worse service recovery.
            </p>"
22,1 star: Bad,"<p class=""review-content__text"">
                I placed an order for on 10th May worth over £400. IKEA emailed me on 8th April to tell because they could one item (a plant pot worth £10) was not available, they have refunded my £10 and changed my delivery date to 30th May. What is the sense in that? I checked the item online on the day I received the email about the delayed delivery and the item was actually available for delivery in my postcode. Yet, when I called their customer service, I was told that whoever was responsible for organising my items for delivery could not find the plant pot even if it says that it is available online. This is an absolute disgrace and probably the last time I will be buying any Ikea items!
            </p>"
23,1 star: Bad,"<p class=""review-content__text"">
                I never rate anything in my life but my experience with Ikea has been truly terrible. They have pretty much shut down. Delivery costs are very costly, customer service straight up is unreachable, shipping continues to get delayed. Month in after the order and I still have no clue where my order is.
            </p>"
24,1 star: Bad,"<p class=""review-content__text"">
                Bag of Dee i C Kays! If you can't offer a service due to Covid 19, then shut the online shop as you have done to the stores. Never shop here again!
            </p>"
25,1 star: Bad,"<p class=""review-content__text"">
                Placed an order for a chair and they wanted £9.95 for delivery. They gave me a delivery date 16 days from placing the order. The delivery slot was 12 hours and then they did not even deliver  and did not let me know delivery was not happening. No email address to complain to so queued and spent over 75 minutes on their webchat with just the promise of an evoucher to the value of delivery. LOUSY customer service. If i cancelled and reorderd to use evoucher they said item wass not in stock. They are so evasive and are not up front about any of this.
            </p>"
26,3 stars: Average,"<p class=""review-content__text"">
                Finally delivered my product after 3 weeks. Due to Coronavirus there was delay but they kept postponing the delivery date. Finally it is here thanks!
            </p>"
27,1 star: Bad,"<p class=""review-content__text"">
                IKEA has a 10-year warranty on their couch products, and mine fell apart at the 2-year mark. Even with picture proof, they still insist on picking it up to verify the damage for themselves. In a normal world that fine, but during COVID they should make changes to their procedures to honor their own terms and conditions with the customer. They put the onus on the customer to keep the broken furniture until IKEA feels its okay to pick it up. <br/><br/>They don't really care about following their own rules; their customer service agents just makeup stuff and try to placate you with tiny discounts. Do you want your full refund? I hope your able to play the long game.
            </p>"
28,1 star: Bad,"<p class=""review-content__text"">
                Horrible experience using their ""design your wardrobe"" service.<br/><br/>- Had a useful 1st session where we designed the wardrobe. We agreed that we just needed to go home and decide on whether or not to add a drawer, and then we could pay from home that same day. <br/>- Went home and tried to pay - turns out you NEED the IKEA employee to do this. Everything is ready to go, we just aren't allowed to buy.<br/>-  Call them up next day, wait in line for over 50 minutes (all the while being told it's almost your turn and they value your time...). <br/>- Told that we have book another design your wardrobe meeting, you generally have to book well in advance to get one of these. <br/>- In next meeting, we're told that you have to book with your local advisor, otherwise they cannot send you your wares. We have to book yet another meeting. <br/>- We are now told they can't deliver for 12 days and some of the wares won't be available until 5 days from now. Unfortunately these won't be part of the order. Lots of confusion as to how many people we should be to receive the wares, since they apparently wont deliver into your apartment and which warehouses will have then missing pieces stocked at what time.<br/><br/>I strongly encourage everyone to pay a little extra, so you avoid spending weeks getting your actual wares, several trips to the physical store, and not the least - get nicer looking furniture.
            </p>"
29,1 star: Bad,"<p class=""review-content__text"">
                DO NOT ORDER FROM IKEA DURING THIS PANDEMIC! The order took one month to deliver, but only half arrived. No way to let them know of this within 48 hours, as they require, or any other time: phone customer service down day after day - it just hangs up on you saying they have a large volume of calls.  I totally agree with another reviewer: This is not  bad customer service - it's simply THEFT!
            </p>"
30,1 star: Bad,"<p class=""review-content__text"">
                Chatbot: How can I help you?<br/>Me: Selects option 'Damaged items'<br/>Chatbot: ok, no worries, come back to me when you're less busy.<br/><br/>What?! It's a pre-defined entry and it comes up with that response? Service number says the call centre is open 7 days a week, online says call centre is open 7 days a week. When you try and get in touch everything tells you it's closed (Saturday and Sunday within business hours).<br/><br/>I had ordered multiple new items for the kitchen, including glasses and crockery. It came in a massive box which was breaking apart, not marked fragile, which the delivery driver unknowingly dropped onto my porch. It was a miracle that there were only three broken mugs in it. <br/><br/>And now you are doing everything to avoid dealing with damages. I'm convinced I will have the same issue on Monday. I can't wait to deal with that bloody chatbot again... Pfft.
            </p>"
31,5 stars: Excellent,"<p class=""review-content__text"">
                Great <br/>Thanks,<br/>Comptoir Quartz &amp; Granit
            </p>"
32,1 star: Bad,"<p class=""review-content__text"">
                Wish there's a 0. Worst shopping website used ever. Cancel order without notice, stupid checking out process, and customer service that you can't reach out.
            </p>"
33,1 star: Bad,"<p class=""review-content__text"">
                Website navigation, overall website efficiency and loading time of the WORST I have ever encountered in ANY online shopping experience! Much work needed here if you want your customers to stay online!
            </p>"
34,1 star: Bad,"<p class=""review-content__text"">
                WORST SHOPPING EXPERIENCE EVER<br/>This was my first time ordering from IKEA and I couldn't believe this is a service that I'm getting from such famous brand! Lots of important items like bed and mattress were not delivered, We had to just run to an open store on the other side of the city to get an air mattress to don't sleep on the floor! Unbelievably irresponsible! <br/><br/>More than half value of the order didn't delivered! This is not a bad service or anything like that, it's simply THEFT!
            </p>"
35,5 stars: Excellent,"<p class=""review-content__text"">
                We seem to have had an exceptionally good experience compared to other reviewers, but we really can't complain. We ordered a PAX wardrobe , had an amazing online consultation with someone and then it only took a week to arrive after we had placed the order. The delivery guys, Gary and Jack, were amazing and on time...now just to build the thing!!
            </p>"
36,1 star: Bad,"<p class=""review-content__text"">
                Simply TERRIBLE.<br/><br/>Ordered the things.. Delivery firm left without giving me a 20kg packet. Ikea want to send it by post 2 months later. Refused to send missing item by delivery firm or return cost. A bad situation made worse by bad service.  Not impressed. 1 star is lowest I can find. This is not the service I expect from a global firm.
            </p>"
37,1 star: Bad,"<p class=""review-content__text"">
                Don't place an online order with IKEA. They messed up my order, and there is no way to contact support by phone or email - you have to wait 20+ minutes for an 'online chat'. I had to do this several times just to cancel my order. Go into store or, better still, order from a online retailer prepared to invest in after-sales customer service.
            </p>"
38,1 star: Bad,"<p class=""review-content__text"">
                Horrible website and user experience when ordering. The website narrow down all possible delivery options, giving you only the ones you can do with your current product, with no information about why other options are not available. I spent 1 week calling ant trying to figure out why i can't have my order delivered in express becaus i have to move soon and i want to get an idea about delivery times etc before ordering in due time. Now, once i figured out how their crappy system work, i can't order the items for the day i'm going to move to the new apartement, and i have to find where to stay for 2 days before i can furnish my place with the bare minimum.
            </p>"
39,3 stars: Average,"<p class=""review-content__text"">
                FINLAND <br/>I bought a small table and the delivery date is in one month. It´s extremely slow, and the warehouse is only 15 km from my home.
            </p>"
40,1 star: Bad,"<p class=""review-content__text"">
                Order was to be delivered 24.4.20, I ordered the item 31.3.20. There was nothing on site to say how ling orders would be delayed due to covid, still nothing! Judging by the reviews on this site it would appear that order has been cancelled.  I will not use this company again. Simple.
            </p>"
41,1 star: Bad,"<p class=""review-content__text"">
                This is all pre-covid lockdown, starting in 2018. <br/><br/>Long story short, I bought a mattress in 2015 with 25 year warranty, and when the bed started falling apart during regular use, they will not respond to my request for warranty claim. I have tried since 2018 and in 2020 had to just get a new mattress from someone else. I have proof that some of my attempts to contact them through the channel they recommended (using the online contact form) did reach them, as I have the ""No reply"" confirmation email telling me that they will get back to me. They never ever did get back to me. Their tactic with warranty claims seems to be to ignore until the customer goes away. I find it disgusting that they would bait customers with long warranties (25 years is the longest I've heard of for mattresses) and then just completely ignore their warranty duties. Anyone else having this issue with IKEA? If there are enough of us suffering this, perhaps we can get a class action suit against IKEA.
            </p>"
42,1 star: Bad,"<p class=""review-content__text"">
                I order IKEA kitchen on March 30th,2020. I received half of the kitchen. After 25 days  I received call from IKEA representative that order for other half is cancelled because IKEA does not have capacity to deliver my order? Ikea is still accepting online order but my order is cancelled! <br/> After that I received email from no reply IKEA  : “delivery company has attempted contacting you on several occasions to schedule a delivery appointment, however, they have not heard back from you and shipping and handling costs are non-refundable “??  Where is integrity of IKEA??  I never received a call.<br/>In addition, what I am going to do with another half of the kitchen that is now useless?<br/>Gzim Gusinjac
            </p>"
43,1 star: Bad,"<p class=""review-content__text"">
                Our bad experience with Ikea started pre coronavirus when they sent us the wrong item we had ordered online. We arranged for it to be collected and the right one delivered, however on the morning the delivery was due we had a phone call cancelling it due to the coronavirus measures. <br/><br/>When I checked online it said they were still delivering and indeed they were tweeting people to say they were still fulfilling orders - clearly not the case! When I finally managed to get hold of someone they said my item had been cancelled because it wasn’t an online order. Of course it was an online order as I’d ordered it from the website, however apparently exchanges need to be done via a store. <br/><br/>So even though it was their mistake in the first place they were unable to assist and said that the only option would be to wait until lockdown was over and they could deliver the correct item. <br/><br/>This wasn’t acceptable to me, I needed the item for a nursery, there was no good them exchanging in a couple of months time when the baby is already here, meanwhile having space taken ho with the incorrect item.<br/><br/>After a lot of arguing they agreed they would refund me the difference between the two items and I could just keep the original incorrect item. This wasn’t great as I’d already paid the extortionate £40 for delivery of the wrong item, but it seemed like that was the best we would get. <br/><br/>Of course surprise surprise the money has never actually materialised. I was assured it would be refunded within two weeks. After three weeks I got in touch again and got told it was stuck in a queue but would be processed in 3-5 days. Fast forward another week, still no money. Get in touch again and told it would be another 3-5 days. Surprise surprise 3-5 days later and still no money!!! They have now messaged me on Twitter asking me to ring them so they can manually process the refund - god knows how long it will take to get through and again I probably still won’t actually receive the money. <br/><br/>I appreciate companies are under pressure with coronavirus but it is still not acceptable to just keep hold of someone’s money when you are not able to deliver them the goods. Ironically I could quite easily order the correct item online and pay another £40 for delivery, yet they won’t deliver the correct item to me as they say they can’t currently collect the incorrect one. Little more than thieves!
            </p>"
44,1 star: Bad,"<p class=""review-content__text"">
                I spent 40 minutes on hold to the IKEA webchat for an analyst to not respond my to query, she explained to me that my order was ready to be collected for An Post, I asked for a tracking number and she never replied. After waiting 30 minutes I ended the chat and waited back in the queue for 20 minutes to talk to another analyst. This analyst cancelled my order without my permission and I received an email with a credit invoice that I will now not get for 10+ working days. I am livid. I waited 1 full month for my order for it to not arrive on the set date and then for it to be cancelled without my permission. Had to wait another 20 minutes to talk to another analyst to try revoke this cancellation to be told that they can do this but the 3 main items I ordered were now out of stock and delivery will not be until mid June for the other items so I had to keep my refund as the order was pointless. Very similar experience as the review below! Will never buy from here again, worst customer service I’ve ever experienced.
            </p>"
45,1 star: Bad,"<p class=""review-content__text"">
                [ireland] - Ordered a chair and a desk almost a month ago, was due to be delivered 20/04 during this waiting period it just sat there on ""preparing your order"" contacted the chat support multiple times and they kept saying that this was a system error but my order was being given to anpost for delivery so I should just wait, today 22/04 I got on the chat again to see if they had any update for me, and was told that due to an error in the system my order had to be cancelled, after a month, after a month of waiting, and to make things even worse the refund takes 14 days to process with no other way to track this process than getting into the chat again, so zero transparency and queues.<br/><br/>My takeaway here is, do-not order from Ikea, not now during this pandemic not after, there’s similar complaints here from way before, fragile systems, lack of transparency and if you don't go chasing them...<br/>But most important if you have an order that seems to be blocked on a status, do something, cancel order somewhere else do not trust that they will do the right thing, i waited for a month with back pains and neck sore for working from home in a dining table and now they’re keeping my money for more 14 days and I'll have to find someplace else to order, so if you are not that eager to lend your money to ikea DO NOT SHOP HERE<br/><br/>edit: 1 star is way to much
            </p>"
46,1 star: Bad,"<p class=""review-content__text"">
                Don't do IKEA. Do anything else other than IKEA, just make sure it's not IKEA. Their Online platform has been absolutely horrendous and this was the case even before the pandemic. <br/>My wife and I have been trying to order over 6K in Kitchen cabinets, but their service malfunctioned every time. We tried calling for over 2 weeks to get this sorted out and were told the only thing we can do is to start from scratch.. We did this, but every time we submitted our order the system would say 'This item is not available'. We deleted the item and tried again, BUT another item is now no longer available. I stubbornly continued until there was literally NOTHING available. Tried calling, but that doesn't do anything. Tried emailing, but you can't.. This story could and should be much MUUUCH longer, but to keep it short- DON'T SHOP HERE!.. I'm also a contractor with 3 kitchen and 2 bath remodels scheduled for the summer and we will definitely not be going with IKEA. And because I'm so unbelievably annoyed (and stubborn) with his company, I'll be sure to inform all my friends to do the same... This is now my life mission.
            </p>"
47,1 star: Bad,"<p class=""review-content__text"">
                I will never go near this company again. I ordered from them around the beginning of April and cancelled a few hours later. They sent me an online report saying I would get a refund. Instead they asked me to claim a gift voucher for the same price. How dare they! This was never mentioned as an option in their cancellation policy. I can’t make contact at all. I’m so angry! What a dreadful company they are.
            </p>"
48,1 star: Bad,"<p class=""review-content__text"">
                IKEA is the worst customer service company ever. After more than a month I am still expecting my refund, my own money, based on their mistake. The delivery process is unbelievable. They send you an email with the estimate day and when I called to confirm, the same day, they told me that I will receive another email in 7-10 days. Now I’m without sink in my bathroom for more than a week. And for apologize they offered me $20 gift card after I spent $700. The worst, I will never recommend this brand to anyone
            </p>"
49,5 stars: Excellent,"<p class=""review-content__text"">
                Love this store! I always buy various interesting things for home, such as furniture, carpets and other things. This is one of the best furniture and home furnishings stores. In addition, I love the Scandinavian style!
            </p>"
50,1 star: Bad,"<p class=""review-content__text"">
                LONG STORY SHORT: <br/>IKEA took my money over two weeks ago, failed to provide the product I paid for, and made it near impossible for me to get my money back. If I wasn't dealing with a large, established, and ""respectable"" company such as IKEA, I would feel like this was an attempted scam. <br/><br/>DETAILS:<br/>This is the first time I have ever felt compelled to leave an online review for anything. The Customer Service experience I have just had is absolutely appalling. I am disgusted that a corporation as massive and profitable as IKEA are so wiling to screw their customers. I made an order on April 3rd. It is now over two weeks later and my order has not been delivered. When I check the status, it tells me my order is still in the ""Picking"" phase at the store. It has been in this status for the past two weeks. <br/>So I decided to just cancel my order as I really can't afford to wait so long for something that has become an urgent necessity for me. However, when I called the store, the number was ""currently unavailable"". When I tried to use the online form, it would freeze and not allow me to submit. When I tried to use the online chat, it would tell me it was not available. <br/>I finally managed to get through on chat today. I waited maybe 15 minutes in the ""queue"" which is completely understandable. However, when I did get through, the agent told me that it would take ""7-12 business days"" to issue a refund due to delays caused by COVID-19. I can certainly understand how COVID-19 might affect certain aspect of IKEA's operations (such as store opening hours and even delivery times), but I'm really at a loss to understand how issuing a refund would be affected. I mean, is this not an automated process? Do IKEA's staff physically go to the bank for cash and hand deliver my refund? If processing my payment isn't affected by COVID-19, then returning my money shouldn't be either. <br/>In any case, I really had no choice but to accept the 7-12 business days for a refund and so asked the agent to proceed with cancelling my order. He then informed me that he would need to transfer me to his after sales team. He did so and I was alerted that I was number 1 in the queue and wait time was 5 minutes - fantastic! Except I was waiting as #1 in queue with a wait time of 5 minutes for 50 minutes. At a certain point the chat just timed out due to ""user inactivity"". So now I'm back at square one. <br/>Undeterred, I begin a new chat. Again, I get through to an agent fairly quickly. But she also tells me that she needs to transfer me to the after sales team to process the cancellation and refund. I plead with her not to, but she clearly has no other recourse and so I am again transferred. Once again I am #1 in queue with a wait time of 5 minutes... and I have been that way for an hour. <br/>I have now lost all hope of ever speaking to the mysterious after sales team who alone in all of IKEA have the authority to process a cancellation. I finally managed to use the online form to send an ""email"" request. Apparently, they will get back to me within 96 and 120 hours. Perhaps they will, but I am not hopeful. <br/>Since writing the above and after an hour of waiting, I have finally managed to get through to an after sales agent on the chat. She informed me that my cancellation was processed and my refund would be issued within 5-10 business days. This is considerably less than the 7-12 business days the first agent told me about. Was his intention to discourage me from cancelling? Is this the company policy?<br/>At this point, it goes without saying that I will never shop at IKEA again. COVID-19 has affected most businesses, but if the local shops in my area can set up online delivery platforms that are effective and fast within a matter of days, then IKEA, with its massive resources and infrastructure, should be able to process a simple order cancellation.
            </p>"
